
48
72,48
64,72,48
72,64,72,48
72,67,64,72,48
72,67,64,48,72,48
72,67,64,48,72,72,48
72,67,64,48,72,48
67,64,48,72,48
67,48,72
67,48
67
72
72,48
72,72,48
72,64,72,48
72,67,64,72,48
72,67,64,72,72,48
72,67,64,48,72,72,48
72,67,64,62,48,72,72,48
72,67,64,62,48,72,71,72,48
72,71,67,64,62,48,72,71,72,48
72,71,67,64,62,48,71,72,48
72,71,67,64,62,48,71,72,71,48
72,71,67,62,48,71,72,71,48
71,67,62,48,71,72,71,48
71,67,62,48,71,71,48
71,67,62,48,72,71,71,48
71,67,64,62,48,72,71,71,48
71,67,64,62,48,72,71,48
71,67,64,48,72,71,48
71,67,64,48,72,72,71,48
72,71,67,64,48,72,72,71,48
72,67,64,48,72,72,71,48
72,67,64,48,72,72,48
72,67,64,65,48,72,74,72,48
72,67,65,48,72,74,72,48
72,67,65,48,74,74,72,48
72,74,67,65,48,74,74,72,48
74,67,65,48,74,74,72,48
74,67,65,48,74,74,48
74,65,48,74,74,48
74,48,74,74,48
74,67,48,74,74,48
67,48,74,74,48
67,48,74,48
67,76,48,74,48
76,67,76,48,74,48
76,67,76,76,48,74,48
76,67,76,76,48,48
76,72,67,76,76,48,48
76,72,67,76,76,48
76,72,67,76,76
76,72,67,76
76,72,76
72,76
72
60,72
60,72,60
60,60
60
69,60
69
77,69
77,69,77
77,69,77,77
77,77,77
77,77
77
72,55
72,67,55
76,72,67,55,55
76,72,67,55,76,55
76,72,67,55,76,76,55
76,72,71,67,55,76,76,55
76,72,71,67,65,55,76,76,55
76,71,67,65,55,76,76,55
76,74,71,67,65,55,76,76,55
76,74,71,65,55,76,74,76,55
74,71,65,55,76,74,76,55
74,71,65,55,74,76,74,55
74,71,65,55,74,74,55
74,71,65,55,74,74
74,71,72,65,55,74,74
74,71,72,65,74,74
74,71,72,65,67,74,74
74,71,72,67,74,74
74,72,67,74,74
76,74,72,67,74,74
76,72,67,76,74,74
76,72,67,76,74
76,72,67,76
76,72,67,76,76
76,71,72,65,67,76,76
76,74,71,65,67,76,76
76,74,71,74,65,67,76,76
76,74,71,74,65,76,76
76,74,71,74,65,74,76,76
76,74,71,74,65,74,76
74,71,74,65,74,76
74,71,74,65,74
74,71,65,74
57,74,71,74
57,74
57,57,74
57,57
57
72
72,64
72,72,64,72
72,72,64,72,72
72,64,72,72
72,72,72
72,72
72
52,64
72,52,64
72,52,64,79,52
79,72,52,64,79,52
79,72,52,64,79,79,52
79,72,52,64,53,79,79,52
79,72,52,64,62,53,79,79,52
79,72,52,64,62,53,79,79,52,53
79,72,71,64,62,53,79,79,52,53
79,71,64,62,53,79,79,52,53
79,71,64,62,53,79,79,53
79,71,62,53,79,79,53
79,71,62,79,79,53
79,71,62,79,79,52
79,71,62,52,79,79,52
79,72,71,64,62,52,79,79,52
79,72,64,62,52,79,79,52
79,72,64,52,79,79,52
79,72,64,79,79,52
79,72,64,65,79,79,52
79,72,64,65,79,79
79,72,74,64,65,50,79,79
79,72,74,64,65,50,79,79,50
79,74,64,65,50,79,79,50
79,74,65,50,79,79,50
79,65,50,79,79,50
79,65,50,79,79
79,65,79,79
79,76,65,79,79
79,76,67,65,79,79
79,76,67,48,65,79,79
79,76,67,48,65,48,79,79
79,76,67,48,48,79,79
79,76,67,48,79,79
79,76,48,79,79
79,76,79,79
79,76,79
79,76
76
67
74,67
74,67,58,77,58
74,67,58,77,77,58
77,74,67,58,77,77,58
77,67,58,77,77,58
77,67,77,77,58
77,67,77,58
77,67,58
72,67,58
72,76
76,72,76
76,72,76,76
76,76,76
76,76
76
69
74,69,57
74,69,57,77
74,69,57,77,57
77,74,69,57,77,57
77,74,69,57,77,77,57
77,74,57,77,77,57
77,74,57,77,77
77,74,77,77
74,77,77
70,74,77,77
70,74,77
70,74,55,77
70,74,55,55,77
70,55,55,77
70,55,55
55,55
55
76
76,79
76,79,79
79,76,79,79
79,76,79
76,79
76
72
72,53
72,53,53
77,72,53,81,53
81,77,72,53,81,53
81,77,72,53,81,81,53
81,77,72,53,81,81
81,77,72,81,81
81,77,81,81
81,81,81
81,81,81,52
81,60,81,81,52
81,69,60,81,81,52
81,69,60,52,81,81,52
69,60,52,81,81,52
69,60,52,81,52
69,60,52,52
69,60,52
79,69,60,52
79,79,52
79,79
79,79,79
79,79
79
50
71,50
71,50,50
77,71,50,50
77,71,62,50,77,50
77,71,62,50,77,77,50
77,62,50,77,77,50
77,62,50,77,77
77,50,77,77
77,77,77
77,77
77
77,47
74,47
74,55,47,47
76,74,55,47,47
76,74,55,47,76,47
76,74,55,47,76,76,47
76,55,47,76,76,47
76,55,47,76,76
55,47,76,76
55,47,76
47,76
47
74
74,74
74,74,74
74,74
74
48
67,48
76,67,48
76,67,60,48
76,67,60,48,76,48
76,67,60,48,76,76,48
76,67,60,48,76,76
76,60,48,76,76
76,48,76,76
76,76,76
76,41,76,76
41,76,76
69,41,76,76
69,41,41,76,76
69,60,41,41,76
69,60,41,41
60,41,41
60,41
60
77
77,77
77,77,77
77,77
77
43
43,43
43,62,43
43,62,67,43
43,62,67,72,43
43,62,67,72,72,43
72,43,62,67,72,72,43
72,43,62,67,72,72,71,43
72,43,62,67,72,71,72,71,43
72,43,62,67,72,71,72,71
72,62,67,72,71,72,71
72,71,62,67,72,71,72,71
71,62,67,72,71,72,71
71,62,67,71,71
71,62,67,71,71,55
71,62,67,55,71,71,55
71,62,67,55,71,71,69,55
71,62,67,55,71,69,71,69,55
71,62,67,55,69,71,69,55
69,62,67,55,69,69,55
69,62,67,69,69,55
69,62,67,69,69
69,62,67,67,69,69
69,62,67,67,69,67,69
69,62,67,67,67,69
69,67,62,67,67,67,69
69,67,62,67,67,67
67,62,67,67,67
67,62,67,53,67,67
67,62,67,53,67,53,67
62,67,53,67,53,67
62,67,53,67,53
62,67,53,53
62,67,53,69,53
62,67,53,69,53,69
69,62,67,53,69,53,69
69,67,53,69,53,69
69,67,69,53,69
69,67,69,69
69,67,69,71,69
69,71,67,69,71,69
69,71,71,67,69,71,69
69,71,71,69,71,69
71,71,71,69
71,71,71
71,71,52,71
71,71,52,71,52
71,71,52,71,72,52
72,71,71,52,71,72,52
72,71,71,60,52,71,72,52
72,71,71,60,52,72,71,72,52
72,71,60,52,72,71,72,52
72,60,52,72,71,72,52
72,67,60,52,72,71,72,52
72,67,60,52,72,72,52
72,67,52,72,72,52
72,67,72,72,52
72,74,67,74,72,72,52
72,74,67,74,74,72,72,52
72,74,74,74,72,72,52
72,74,74,74,72,72
72,74,74,74,72
74,74,74,72
74,74,74
74,74
74
53
53,60,76
53,60,76,53
76,53,60,76,53
76,53,60,76,76,53
76,53,69,60,76,76,53
76,53,69,60,76,53
76,53,69,60,76,74,53
76,69,60,74,53
76,74,69,60,74,74,53
74,69,60,74,74,53
74,69,60,74,74
74,69,74,74
74,74,74
74,74
74,76,74
74,76
74,76,76
76,76,76
76,76
76,74
76,74,74
76,74,74,74
74,74,74
74,74,74,55
74,74,55
74,55
74,55,76
74,55,76,76,55
55,76,76,55
59,55,76,76,55
67,59,55,76,76,55
76,67,59,55,76,76,55
76,67,59,55,76,76,74,55
76,67,59,55,74,76,74,55
76,67,59,55,74,74,55
76,74,67,59,55,74,74,55
76,74,67,59,74,74,55
74,67,59,74,74,55
74,67,59,74,72,74,55
74,59,74,72,74,55
74,74,72,74
72,74,74,72,74
72,74,74,72
72,74,72,74,72
72,72,74,72
72,72,72
72,74,72,72
72,74,72,74,72
72,74,72,74,74,72
74,72,74,74,72
74,72,74,74
74,74,74
74,74
74,74,48
76,74,74,48
76,67,74,74,48
76,67,74,48
76,67,48,74,48
76,67,48,74,76,48
76,67,48,76,48
76,67,60,48,76,48
76,67,60,48,76,76,48
76,67,60,48,76,76
76,67,60,76,76
76,60,76,76
76,76,76
76,76,76,52
76,68,76,76,52
76,68,59,76,76,52
76,68,59,52,76,76,52
76,68,59,52,76,52
76,68,59,52,52
68,59,52,52
68,59,52
68,59
68
74
74,74
74,74,74
74
45
69,45
69,72,45
69,72,72,45
69,57,45,72,72,45
72,69,57,45,72,72,45
72,69,57,45,72,72
72,57,45,72,72
72,45,72,72
72,72,72
72,72
72
72,57
66,57
66,57,50
66,57,71,50
66,57,71,71,50
71,66,57,71,71,50
71,66,57,50,71,71,50
71,66,57,50,71,50
71,57,50,71,50
71,57,50,50
71,57,50,52,50
57,50,52,50
50,52,50
69,50,69,52,50
69,69,69,52,50
69,52,69,69,52,50
69,52,69,69,52
69,52,69,69
52,69,69
52,69
52
50
67,50
67,62,50
67,62,71,50
71,67,62,71,50
71,67,62,50,71,50
71,67,62,50,71,71,50
71,67,62,50,71,71,50,48
71,67,62,71,71,50,48
71,67,62,71,71,48
71,67,62,48,71,71,48
71,67,62,48,71,71
71,67,62,48,71,71,47
71,67,62,71,71,47
71,67,62,47,71,71,47
71,62,47,71,71,47
62,47,71,71,47
62,47,71,47
47,71,47
47,47
47
45
60,45
72,60,45
72,60,45,72,45
72,60,45,72,72,45
72,69,60,45,72,72,45
72,69,60,45,72,45
69,60,45,72,45
69,60,45,45
69,60,45
60,45
45
47
62,47,47
62,67,47,47
74,62,67,47,47
74,62,67,47,74,47
74,62,67,47,74,74,47
74,62,47,74,74,47
74,62,74,74,47
74,62,74,74
74,74,74
74,74,74,48
74,67,74,74,48
74,67,48,74,74,48
74,67,60,48,74,74,48
74,67,60,48,74,48
67,60,48,74,48
67,60,48,48
60,48,48
76,60,76,48
76,76,60,76,48
76,76,60,76
76,60,76
60,76
60
78,60
78,60,45
78,60,45,45
78,60,45,78,45
78,69,60,45,78,45
78,69,60,45,78,78,45
69,60,45,78,78,45
69,60,45,78,45
69,60,45,45
69,60,45
60,45
60
43
71,43
71,43,43
79,71,43,79,43
79,71,62,43,79,79,43
71,62,43,79,79,43
71,62,43,79,43
71,62,43,43
71,43,43
43,43
43
42
42,42
42,69,42
69,42,69,42
69,42,69,69,42
69,69,62,42,69,69,42
69,69,62,42,69,69
69,69,62,69,69
69,69,69,69
69,69,69
69,69,69,43
69,62,69,69,43
69,67,62,69,69,43
69,67,62,43,69,69,43
69,67,62,43,69,43
69,67,62,43,43
67,62,43,43
67,62,43,71
71,67,62,43,71
71,67,62,71
71,67,62,71,71
71,67,71,71
71,71,71
71,71
71
40
67,40
67,72,40
72,67,72,40
72,67,64,40,72,40
72,67,64,40,72,72,40
72,67,40,72,72,40
72,67,72,72,40
72,72,72
72,69,72,72
72,69,72
72,69,42,72
72,69,62,42,72,42
69,62,42,72,42
69,62,42,42
69,62,42
69,42
42
74,42
74
74,74
74,74,74
74,74
74
67
67,72
67,72,43
72,67,72,43
72,67,43,72,72,43
72,67,62,43,72,72,43
72,62,43,72,72,43
72,62,43,72,72,71,43
72,71,62,43,72,72,71,43
72,71,62,43,72,71,72,71,43
72,71,62,43,72,71,72,71
72,71,62,72,71,72,71
72,71,62,72,71,71
71,62,72,71,71
71,62,71,71
71,71,71
71,64,71,71
69,71,64,60,71,69
69,71,64,60,48,71,69
69,64,60,48,71,69
69,64,60,48,71,69,48
69,64,60,48,69,69,48
69,64,48,69,69,48
69,48,69,69,48
69,59,48,69,69,48
67,59,48,69,69,48
67,59,67,48,69,69,48
67,59,67,48,69,69
67,59,67,69,69
67,59,67,67,69
67,59,67,67
59,67,67
59,67
67
67,50
50,67,50
67,50,67,50
67,50,62,67,50
67,50,62,67,67,50
67,50,62,57,67,67,50
67,62,57,67,67,50
67,62,57,67,66,67,50
67,62,57,66,67,66,50
67,62,57,66,66,50
67,62,57,66,66
67,66,62,57,66,66
66,62,57,66,66
66,62,57,66
66,62,57,67,66
66,62,57,67
66,62,57,67,67
62,57,67,67
67,62,57,67,67
67,62,57,67,66,67
67,62,57,67,66,67,66
67,66,62,57,67,66,67,66
67,66,62,57,66,67,66
67,66,62,57,38,66,67,66
67,66,62,57,38,66,66
67,66,62,57,38,66,38,66
66,62,57,38,66,38,66
66,62,57,66,38,66
66,62,57,66,66
66,62,57,66,67,66
66,62,57,67,66,67,66
67,66,62,57,67,66,67,66
