
67
67,64,60,67
67,64,60,67,67,48
67,64,60,48,67,67,48
67,60,48,67,67,48
67,48,67,67,48
67,67,67,48
67,67,48
67,67
60
72,72,60
72,60,72,60
72,64,60,72,72,60
72,64,60,55,72,72,60
72,64,55,72,72,60
72,64,55,72,72
64,55,72,72
64,55,72
55,72
55
55,48
55,76,48
76,55,76,48
76,55,76,76,48
76,48,55,76,76,48
76,48,67,55,76,76,48
76,48,67,55,76,76
76,48,67,55,76,76,74
76,74,67,55,76,76,74
76,74,67,55,76,76,74,74
76,74,67,76,76,74,74
76,74,67,65,76,76,74,74
76,74,67,65,76,74,74
74,67,65,74,74
74,65,74,74
74,65,74,74,59
74,65,59,74,74,59
72,74,65,55,59,74,72,74,59
72,74,64,65,55,59,74,72,74,59
72,74,64,65,55,59,74,72,74,72,59
72,74,64,65,55,59,72,72,59
72,74,64,55,59,72,72,59
72,64,55,59,72,72,59
72,64,55,59,72,72
72,64,55,72,72
72,64,62,72,72
72,64,62,71,72,72
72,62,71,72,72
72,71,62,71,72
72,71,71,62,71,72
71,71,62,71,72
71,71,62,71
71,71,71
71,71
71
64
64,57
64,60,72,57
72,64,60,72,72,57
72,64,60,57,72,72,57
60,57,72,72,57
60,57,72,57
60,57,57
60,57
65,60,57
65,60,57,74
65,60,57,74,74
65,60,74,74
74,65,60,74,74
74,65,60,74
65,60,74
65,60
60
60,76,76
67,60,76,76
76,67,60,76,76
76,67,60,76,76,55
76,67,60,55,76,76,55
76,60,55,76,55
76,60,55,55
60,55,55
60,55
60,77
69,77
69,77,77
77,69,77,77
77,69,77
77,77
77
71
71,62,79,53
71,62,53,79,79,53
79,71,62,53,79,79,53
79,71,62,53,79,79
79,71,62,79,79
79,71,79,79
79,79,79
79,64,52,79,79,52
79,72,64,52,79,79,52
79,72,79,79,52
79,72,79,79
79,72,79
72,79
72
72,60
72,60,53
72,60,53,53
81,72,60,53,53
81,72,60,53,81,53
81,72,60,53,81,81,53
81,72,60,81,81
81,72,60,81
81,72,81
72,81
81
50
50,77
72,50,77
72,65,50,77
77,72,65,50,77,77,50
77,72,65,50,50
77,72,65,50
77,72,65
77,72
74
55,74
71,55,74
74,71,55,74
74,71,67,55,74
74,71,67,55,74,55
74,71,67,55,74,74,55
74,71,67,74,74,55
74,71,67,74,74
74,71,74,74
74,74
74
69
69,72
72,72,69,72
72,72,69,43,72
72,72,69,43,43,72
72,72,69,43,72,43,72
72,72,69,72,43,72
72,71,69,72,72
72,71,69,72,72,71
72,71,72,72,71
72,71,72,71,72,71
71,72,71,72,71
71,72,71,71
71,71,71
69,71,71,71
69,71,71,71,69
69,71,53,71,71,69
69,71,53,71,69,71,69
69,71,74,71,53,71,69,71,69,53
69,74,71,53,71,69,71,69,53
69,74,71,53,71,69,69,53
69,74,71,53,69,69,53
69,74,71,69,69
69,67,74,71,67,69,69
69,67,67,71,67,69,69
69,67,67,67,69
67,67,67,69
67,67,67
67
67,72
67,72,52
72,67,72,52
72,67,52,72,52
72,72,67,52,72,72,52
72,72,67,72,72,52
72,72,67,72,72
72,72,67,72
72,67,72
67,72
67
60,67
60,67,60
60,67,60,76
60,67,76,60,76
76,60,67,76,60,76
76,60,67,60,76,60,76
76,67,60,76,60,76
76,74,67,60,76,60,76
76,74,67,60,76,76
76,74,67,76,76
76,74,67,76,76,74
76,74,67,76,74,76,74
76,74,76,74,76,74
74,76,74,76,74
74,76,74,74
74,74,74
72,74,74,74
72,74,59,74,74
72,74,59,74,74,59
72,74,59,74,74,72,59
72,74,62,59,74,72,74,72,59
72,74,67,62,59,74,72,74,72,59
72,67,62,59,74,72,74,72,59
72,67,62,59,72,72,59
72,67,59,72,72,59
72,71,67,59,72,72,59
72,71,67,72,72,59
72,71,67,71,72,72,59
72,71,67,71,72,72
72,71,71,72,72
72,71,71,72
72,71,71,71,72
71,71,71,72
71,71,71
71,71
71
57,64
57,69,64
74,57,69,64
74,57,69,64,74
74,57,69,64,74,57
74,57,69,64,74,57,74
74,69,64,74,57,74
74,69,64,74,74
74,72,69,64,74,74
74,72,69,64,74,72,74
74,72,69,64,74,72,74,72
74,72,69,64,74,72,72
74,72,69,64,72,72
72,69,64,72,72
72,69,64,55,72,72
71,72,69,64,55,72,72
71,72,69,64,55,72,72,55
71,72,69,64,55,72,72,71,55
71,72,69,64,55,72,71,72,71,55
71,72,69,64,55,72,71,71,55
71,72,69,64,55,71,71,55
71,69,64,55,71,71,55
71,69,64,71,71,55
71,69,64,71,71
71,69,64,69,71,71
71,69,64,69,69,71,71
71,69,69,64,69,69,71,71
71,69,69,64,69,69,71
71,69,69,69,69,71
71,69,69,69,69
69,69,69,69
69,69,69
69,69
69
62,54
62,54,54
69,62,54,54
69,62,54,74,54
69,62,54,74,74,54
74,69,62,54,74,74,54
74,69,62,54,74,74
74,69,74,74
74,74,74
74,55,74,74
74,55,74,74,55
74,71,55,74,74,55
74,71,67,55,74,74,55
74,71,67,74,74
74,71,74,74
74,74,74
74,74
74
62,72
67,62,72
67,62,47,72
67,62,47,72,47
72,67,62,47,72,72,47
72,67,62,47,72,47
67,62,47,72,47
67,62,72,47
62,72,47
72,47
47
71,47
71,71,47
71,71
71,71,71
71,71
69
69,69
66,69,69
69,66,69,69
69,66,50,69,69
69,66,50,69,69,50
69,66,60,50,69,69,50
69,66,60,50,69,50
69,66,60,50,50
66,60,50,50
66,60,50
60,50
50
71
71,71
71,71,71
71,71
71
62,59
62,59,43
67,62,59,67,43
67,62,59,67,67,43
67,62,59,43,67,67,43
67,62,59,43,67,67
67,62,59,67,67
67,62,59,67,67,55
67,62,59,55,67,67,55
67,62,59,55,67,67
67,62,59,67,67
67,62,59,53,67,67
67,62,59,53,67
62,59,53,67
59,53,67
53,59,53,67
53,59,53
53,53
53
52
52,52
60,52,67,52
64,60,52,67,52
64,60,52,67,67,52
67,64,60,52,67,67,52
67,64,60,52,67,67
67,64,60,67,67
67,64,60,67,67,50
67,64,60,50,67,67,50
67,64,50,67,67,50
67,50,67,67,50
67,50,67,50
67,50,50
50,50
50
48
48,48
48,72,48
48,72,72,48
48,72,55,72,48
72,48,72,55,72,48
72,64,48,72,55,72,48
72,64,48,72,55,72
72,64,72,55,72
72,64,55,72
64,55,72
64,55
55
55,76
60,60,55,76
60,60,55,76,76
76,60,60,55,76,76
76,60,67,60,55,76,76
76,60,67,55,76,76
76,67,55,76,76
76,67,55,76,74,76
76,74,67,55,76,74,76
76,74,67,65,55,76,74,76,74
76,74,67,65,55,74,76,74
74,67,65,55,74,76,74
74,67,65,55,74,74
74,67,65,74,74
74,65,74,74
72,74,65,74,74
72,74,64,65,74,74
72,74,64,65,74,74,59
72,74,64,65,74,72,74,72,59
72,74,64,74,72,74,72,59
72,64,59,74,72,74,72,59
72,64,59,72,74,72,59
72,64,59,72,72,59
72,64,55,59,72,72,59
72,71,64,55,59,72,72,59
72,71,64,55,59,72,72
72,71,64,62,55,59,72,72
71,64,62,55,59,72,72
71,71,64,62,55,59,72,72
71,71,62,55,72,72
71,71,62,72,72
71,71,71,62,72
71,71,71,62
71,71,71
71,71
71
57
72,57
72,57,57
72,60,57,57
72,64,60,57,57
72,64,60,57,72,57
72,64,60,57,72,72,57
64,60,57,72,57
60,57,72,57
60,57,57
60,57
74,65,60,57,74
74,65,60,57,74,74
74,65,60,74,74
74,65,60,74
65,60
60
67,60,55,76
67,60,55,76,55
76,67,60,55,76,55
76,67,60,55,76,76,55
76,60,55,76,76,55
76,60,55,76,55
76,60,55,55
60,55,55
60,55
69,60,55
69,60,77,77
77,69,60,77,77
77,69,77,77
77,77
77
71
71,53
