
72
72,76
72,76,36
72,67,76,36
77,62,77,77
77,60,62,77,77
77,60,60,62,77,77
77,60,60,77,77
60,60,77,77
60,60,77
60,60
60
62
77,62
77,62,77,77
77,72,62,77,77
77,72,62,77,77,62
77,72,62,62,77,77,62
72,62,77,77,62
72,77,77,62
72,77,62
62
55,77
71,55,77
77,71,62,55,77
77,71,62,55,77,77
77,71,62,55,77,77,55
77,71,62,55,77,55
71,62,55,77,55
71,62,55,55
71,62,55,79,79,55
79,71,62,55,79,79,55
79,62,55,79,79,55
79,62,55,79,55
79,62,55,55
62,55,55
62,55,77,55
62,55,77,77,55
77,62,77,77,55
77,62,77,77
62,77,77
72,62,77,77
72,62
72
72,57
72,57,57
72,57,76,57
76,72,57,76,57
76,72,57,76,76,57
76,76,76,57
76,76,76
76,76
76
74,59
74,59,77,59
77,74,59,77,59
77,74,67,59,77,77,59
77,74,67,59,77,59
77,74,67,59,59
74,67,59,59
74,67,59,76,59
74,67,59,76,76,59
76,74,67,59,76,76,59
76,67,59,76,76,59
76,67,76,76
76,67,76
67,76
67
74,67
74,74,67,74
74,74,74
74,74,55,74
74,74,55,74,55
74,55,74,55
74,71,55,74,55
74,71,55,74,76,55
74,71,55,76,55
71,55,76,55
71,55,76,76,55
76,71,55,76,76,55
76,71,76,76,55
76,71,76,76
76,76,76
76,76
76
76,60
76,77,60,60
77,67,60,60
77,77,67,60,60
77,77,77,67,60,60
77,77,74,77,67,60,60
77,77,74,77,67,60,76,60
77,77,74,67,60,76,76,60
77,74,67,60,76,76,60
77,76,74,67,60,76,76,60
77,76,74,72,67,60,76,76,60
76,74,72,67,60,76,76,60
76,72,67,60,76,76,60
76,72,67,60,76,77,60
76,72,67,60,76,77,77,60
76,72,67,60,77,77,60
77,72,67,60,77,77,60
77,67,60,77,77,60
77,74,67,60,77,77,60
77,74,67,60,76,77,77,60
77,74,67,60,76,77,60
77,74,76,67,60,76,77,60
77,76,74,76,67,60,76,77,60
72,76,74,76,67,60,60
72,76,76,67,60,77,60
72,76,67,60,77,60
72,67,60,77,60
72,77,67,60,77,60
77,77,67,60,77,60
77,74,77,67,60,77,60
77,74,77,67,77,76,60
77,74,77,67,76,60
77,74,77,67,76
77,74,77,67,76,76
77,76,74,77,67,76,76
77,76,74,67,76,76
76,74,67,76,76
72,76,74,67,76,76
72,76,67,76
72,76,77,67,76
72,77,67,76
72,77,67
74,77,77,67
77,74,77,77,67
77,74,77,77,67,76
77,74,77,67,76
76,74,77,67,76
76,72,77,67,76
76,72,77,76,67,76
76,72,76,67,76
76,72,76,67,77
76,76,67,77
76,74,76,67,77
77,74,76,67,77
77,74,76,67,77,77
77,74,67,77,77
77,74,67,77,76
77,76,74,72,67,77,76
48,76,72,67,77,76
48,76,76,72,67,77,76
48,76,76,72,67,77,76,48
48,76,76,72,67,76,48
48,76,76,72,76,48
48,76,76,76,48
48,76,76
76
74
74,74
74,74,74
74,74,74,74
74,74,67,74,74
74,67,74
67,74
67
55
74,55
74,74,55,55
74,74,71,55,55
74,74,71,67,55,55
74,74,74,71,67,55,55
74,74,71,67,55,55
74,71,67,55,55
67,74,71,67,55,55
67,74,71,67,55,67,55
67,71,67,55,67,55
67,69,71,67,55,67,69,55
67,69,71,67,55,67,69,71,55
67,69,71,71,67,55,67,69,71,55
67,69,71,71,67,55,67,67,69,71,55
69,71,71,67,55,67,69,71,55
69,71,71,67,55,67,71,55
69,71,71,67,55,67,72,71,55
72,71,71,67,55,67,72,71,55
72,71,71,67,55,67,69,72,71,55
72,71,71,67,55,67,69,72,55
72,71,67,55,67,69,72,55
72,71,67,55,67,69,72,74,55
72,71,71,67,55,67,69,72,74,55
72,74,71,71,67,55,67,69,72,74,55
72,74,71,71,67,55,67,69,74,55
74,71,71,67,55,67,69,74,55
74,71,71,67,55,67,69,76,74,55
74,71,71,67,55,69,76,74,55
76,74,71,71,67,55,69,76,74,55
76,74,71,71,67,55,76,74,55
76,74,71,71,67,55,72,76,74,55
76,74,71,71,67,55,72,76,55
76,71,71,67,55,72,76,55
76,71,71,67,55,72,78,76,55
76,78,71,67,55,72,78,76,55
76,78,74,71,67,55,72,78,76,55
76,78,74,71,67,55,72,78,55
76,78,74,71,67,55,78,55
78,74,71,67,55,76,78,55
78,74,71,67,55,76,78,79,55
79,78,74,71,67,55,76,78,79,55
79,78,74,71,67,55,76,79,55
79,81,71,67,55,76,79,55
79,81,78,71,67,55,76,79,55
79,81,78,71,67,55,76,81,79,55
81,78,71,67,55,76,81,79,55
81,78,71,67,55,76,81,55
81,78,71,67,55,81,55
83,81,78,71,67,55,81,55
83,81,78,71,67,55,79,81,55
83,81,78,71,67,55,79,81,83,55
83,78,71,67,55,79,81,83,55
83,71,67,55,79,81,83,55
83,71,67,55,79,83,55
83,81,71,67,55,79,83,55
83,81,71,67,55,79,83
83,81,71,67,55,83
83,81,71,67,83
83,81,71,67,83,83
83,71,67,83,83
83,54,54,71,67,83,83
83,54,71,67,83,83
83,71,67,83,83
83,55,71,67,83,83
83,55,55,71,67,83,83
83,55,55,67,83,83
83,55,55,83,83
83,55,83,83
83,83,83
83,57,83,83
83,57,57,83,83
83,72,57,57,83,83
83,72,62,57,57,83,83
83,72,62,57,83,83
83,57,83,83
83,83,83
83,59,83,83
83,59,59,83,83
83,74,67,59,59,83,83
83,74,67,59,83,83
83,74,67,83,83
83,74,67,55,55,83,83
83,55,55,83,83
83,55,83,83
83,83,83
83,57,83,83
83,57,57,83,83
57,57,83
57,57
57
59
67,59
67,66,59
67,66,83,59
67,66,59,83,59
83,67,66,59,83,59
83,67,66,59,83,83,59
83,67,66,59,83,59
83,67,59,83
83,59,83
83,59
59
83
83,64,83
83,64,83,83
83,76,64,83,83
83,76,64,48,83,83
83,76,64,48,83,83,48
83,76,48,83,83,48
83,76,48,83,48
76,48,83,48
76,48,48
76,67,48,48
79,76,67,48,48
79,76,67,48,79,48
79,76,67,48,79,79,48
76,48,79,79,48
76,48,79,48
76,48,48
78,76,69,48,48
78,76,69,48,78,48
78,76,69,48,78,78,48
78,76,48,78,78,48
76,48,78,78,48
76,48,78,48
76,48,48
76,71,48,48
76,76,71,48,48
76,76,71,48,76,48
76,76,71,48,76,76,48
76,76,48,76,76,48
76,48,76,48
76,48,48
76,72,48,48
76,72,48,81,48
81,76,72,48,81,48
81,76,72,48,81,81,48
81,76,72,81,81,48
81,76,72,81,81
81,76,72,81,81,47
81,76,72,47,81,81,47
81,76,72,47,81,81
81,76,72,81,81
81,76,81,81
81,76,45,81,81
81,76,45,45,81,81
81,45,45,81,81
81,45,81,81
81,81,81
81,71,81,81,47
81,71,47,81,81,47
81,74,71,47,81,81,47
81,74,47,81,81,47
81,74,47,81,81
81,74,81,81
81,74,81,81,48
81,81,81,48
81,69,81,81,48
81,69,48,81,81,48
81,76,69,48,81,81,48
81,76,69,48,81,81
81,76,69,81,81
81,76,69,81,81,45
81,76,69,45,81,81,45
81,69,45,81,81,45
81,45,81,81
81,81,81
81,47,81,81
81,47,47,81,81
47,47,81,81
47,47,81
47,47
47
48
57,48
57,48,48
81,57,48,48
81,78,57,48,81,48
81,78,57,48,81,81,48
78,57,48,81,81,48
78,57,48,81,48
78,57,48,48
78,57,48
78,57
81,81
81,81,40
81,40,81,40
81,40,81,81,40
81,40,71,81,81,40
81,40,71,64,81,81,40
40,71,64,81,81,40
40,71,64,81,40
40,71,64,40
71,64,40
83,71,64,40
83,71,64,83,40
83,71,64,83,83,40
83,71,64,83,83
83,81,71,64,83,83,81
83,81,71,64,83,81,83,81
81,71,64,83,81,83,81
81,71,64,81,83,81
81,71,64,81,81
71,64,81,81
71,64,81
71,64,52,81
79,71,64,52
79,71,64,52,79,52
79,79,71,64,52,79,52
79,71,64,52,79,52
71,64,52,79,52
71,64,52,52
71,64,52,81,52
81,71,64,52,81,81,52
81,71,64,52,81,81,78,52
81,78,71,64,52,81,81,78,52
81,78,71,64,52,81,78,81,78,52
81,78,71,64,52,81,78,78,52
78,71,64,52,78,78,52
71,64,52,78,52
71,64,52,52
71,64,52,79,52
79,71,64,52,79,79,52
79,71,64,52,79,79
79,71,64,79,79
79,71,64,50,79,79
79,50,71,64,50,79,79
79,50,71,64,79,79
79,71,64,79,79
79,71,64,52,79,79
79,52,71,64,52,79,79
79,52,71,52,79,79
79,52,52,79,79
79,52,79,79
79,79,79
79,54,79,79
79,54,54,79,79
79,64,54,54,79,79
79,71,64,54,54,79,79
79,71,64,54,79,79
79,64,79,79
79,79,79
79,55,79,79
79,55,55,79,79
79,71,55,55,79,79
79,76,71,55,55,79,79
79,76,71,55,79,79
79,76,71,79,79
79,76,71,54,54,79,79
79,71,54,54,79,79
79,71,54,79,79
79,71,79,79
79,79,79
79,55,79,79
79,55,55,79,79
55,55,79,79
55,55,79
55,55
55
79,71,52
79,71,52,52
79,71,52,79,52
79,74,71,52,79,52
79,74,71,52,79,79,52
74,71,52,79,79,52
74,52,79,79,52
74,52,52
52,52
52
79
79,79
79,69,79
79,69,79,61
79,79,76,69,79,61
79,79,76,69,61,79,61
79,79,76,69,61,61
79,76,69,61,61
76,69,61,61
78,76,69,61,61
78,76,69,61,78,61
78,78,76,69,61,78,61
78,78,76,69,61,61
78,76,69,61,61
76,69,61,61
76,76,69,61,61
76,76,69,61,76,61
76,76,69,61,76,76,61
76,78,76,69,61,76,76,61
78,76,69,61,76,76,61
78,76,69,61,76,61
78,76,69,61,76,78,61
78,76,69,61,78,61
78,78,76,69,61,78,61
78,76,69,61,78,61
78,76,69,61,61
76,69,61,61
79,76,69,61,61
79,76,69,61,79,61
79,79,76,69,61,79,61
79,79,76,69,61,61
79,76,69,61,61
76,69,61,61
76,69,61,78,61
78,76,69,61,78,61
78,78,76,69,61,78,61
78,78,76,69,78,61
78,76,69,61
76,69,61
79,69,61
79,79,69,61
79,79,79,61
79,79,79
79,79
62
74,62,59
83,74,62,59
83,74,62,59,83
83,74,62,59,83,83
83,74,62,59,83,83,59
83,74,62,83,83,59
83,74,83,83,59
83,83,83,59
83,83,83
83,83
83
69
76,69,61
76,69,61,81
76,69,61,81,81
81,76,69,61,81,81
81,76,69,61,81,81,61
81,76,69,61,81,61
81,76,69,61,61
76,69,61,61
76,69,61,79,61
79,76,69,61,79,61
79,76,69,61,79,79,61
79,76,69,61,79,79
79,76,69,79,79
79,69,79,79
79,79
79
78
78,78
78,78,78
78,78
78
79
79,69
79,73,69,79,57
79,73,69,57,79,57
79,73,69,57,79,79,57
73,69,57,79,79,57
73,57,79,57
57,79
79
79,69
79,79,69
79,79,69,79
79,79,74,69,79
79,79,74,69,62,79
79,79,74,69,62,79,62
79,79,74,69,62,79,78,62
79,79,74,69,62,78,62
79,79,74,69,62,78,78,62
79,78,74,69,62,78,78,62
78,74,69,62,78,78,62
78,74,69,62,78,62
78,74,69,62,78,79,62
78,74,69,62,79,62
79,74,69,62,79,79,62
79,74,69,62,79,79,78,62
79,74,69,62,79,78,78,62
79,78,74,69,62,79,78,78,62
79,78,74,69,62,78,78,62
78,74,69,62,78,78,62
78,74,69,62,78,62
78,74,62,78,79,62
78,74,62,79,62
78,74,79,62,79,62
79,78,74,79,62,79,62
79,74,79,62,79,62
79,74,79,62,78,79,62
79,74,79,62,78,78,79,62
79,78,74,79,62,78,78,79,62
79,78,74,79,62,78,78,62
79,78,74,62,78,78,62
78,74,62,78,78,62
78,74,67,62,78,78,62
78,74,67,62,62
74,67,62,62
76,74,67,62,62
76,74,67,62,76,62
76,74,67,62,76,76,62
76,74,62,76,76,62
76,74,74,62,76,76,62
76,74,74,62,76,74,76,62
74,74,62,76,74,76,62
74,74,62,74,76,62
74,74,62,74,74,62
74,74,66,62,74,74,62
74,66,62,74,74,62
81,74,66,62,74,74,62
81,74,66,62,62
81,81,74,66,62,62
81,81,74,66,62,81,62
81,81,74,62,81,62
81,81,62,81,62
81,62,81,62
81,62,62
62,62
72,62,62
72,69,62,62
72,66,69,62,62
72,66,69,62,72,62
72,66,69,72,62,72,62
66,69,72,62,72,62
66,69,72,62,62
66,62,62
62,62
71,62,62
71,62,71,62
71,62,62,71,62
71,67,62,62,71,62
71,67,62,71,62,71,62
71,67,71,62,71,62
71,67,71,62,71
71,67,71,71
71,71,71
71,71
71
69
69,64
72,69,67,72,64
72,69,67,72,72,64
72,69,67,64,72,72,64
72,67,67,64,72,72,64
72,67,67,64,72,72,64,71
72,71,67,67,64,72,72,64,71
72,71,67,67,64,72,71,64,71
71,67,67,64,71,64,71
71,67,64,71,64,71
71,67,69,64,71,64,71
71,67,69,64,71,71
71,67,69,64,71,71,72
72,71,69,64,71,71,72
72,71,69,64,71,72,71,72
72,71,69,71,72,71,72
72,71,69,71,72,72
72,69,71,72,72
72,69,72,72
72,69,66,72,72,62
72,69,66,62,72,72,62
72,71,69,66,62,72,72,62
72,71,66,62,72,72,62
72,74,71,66,62,72,72,62
72,74,71,66,62,72,62
74,71,66,62,72,62
74,71,66,62,72,74,62
74,71,66,62,74,62
74,71,66,62,74,74,62
74,71,69,66,62,74,74,62
72,74,71,69,66,62,74,74,62
72,74,69,66,62,74,74,62
72,72,69,66,62,74,74,62
72,72,69,66,62,74,62
72,72,72,66,62,74,62
72,71,72,72,66,62,74,62
71,72,72,66,62,62
74,71,72,72,66,62,62
74,71,72,66,62,62
74,71,72,66,62,74,62
74,71,69,72,66,62,74,62
74,71,69,66,62,74,62
74,69,66,62,74,62
74,72,69,74,66,62,74,62
72,69,74,66,62,74,62
72,69,74,66,62,74
72,69,74,62,74
72,69,74,62,72
72,74,62,72
71,74,62,72
74,71,74,62,72
74,71,74,72,62,72
74,71,74,72,72
74,71,72,72
74,71,72
74,71,72,74
74,71,69,72,74
74,72,69,72,74
72,69,72,74
72,69,74
72,69,74,74
72,69,74,74,72
72,69,71,74,74,72
72,71,74,72
71,74,72
74,71,74,72
74,71,74,72,72
74,71,74,72
74,71,72
74,71,72,74
74,72,69,71,72,74
74,72,69,71,74
74,72,69,74,74
72,69,74,74
72,69,74,72,74
72,69,74,72
72,69,74,72,72
71,72,69,74,72,72
71,69,74,72,72
71,69,67,74,72,72
71,67,74,72,72
71,67,72,72
71,67,72,72,60
71,67,72,72,71,60
71,67,72,71,60
71,67,69,72,71,60
71,67,69,72,71,71,60
71,67,69,60,72,71,71,60
71,67,69,60,71,71,60
71,72,67,69,60,71,71,60
71,72,69,67,69,60,71,71,60
71,72,69,67,69,60,72,71,71,60
72,69,67,69,60,72,71,71,60
72,69,72,69,60,72,71,71,60
72,69,72,69,60,72,71,60
72,69,72,69,60,72,71
72,69,72,60,72,71
72,69,72,60,72
69,72,60,72
69,72,72
72,72
72
74,72
74,71,72
74,71,74
74,74,71,74
74,74,71,74,59
74,74,71,67,74,59
74,74,71,67,59,74,59
74,71,67,59,74,59
74,71,67,59,59
71,67,59,59
76,71,67,59,59
76,71,67,59,76,59
76,71,67,59,76,76,59
76,71,67,59,76,76,74,59
76,74,71,67,59,76,76,74,59
76,74,71,67,59,76,74,59
74,71,67,59,76,74,59
74,71,67,59,76,74,74,59
74,67,59,76,74,74,59
72,74,67,59,76,74,74,72,59
72,74,67,59,74,74,72,59
72,74,67,59,74,72,59
72,74,72,67,59,74,72,59
72,72,67,59,74,72,59
72,71,72,67,59,74,71,72,59
72,71,72,67,59,71,72,59
72,71,72,67,59,71,71,72,59
71,72,67,59,71,71,72,59
71,72,67,59,71,71,59
69,71,72,67,59,71,71,59
69,71,72,67,59,71,71,69,59
69,72,67,59,71,71,69,59
69,67,59,71,71,69,59
69,74,67,59,71,71,69,59
69,74,67,59,71,69,59
69,74,67,59,71,67,69,59
69,74,67,59,71,69,67,69,59
69,74,67,59,69,67,69,59
69,67,74,67,59,69,67,69,59
67,74,67,59,69,67,69,59
67,74,67,59,67,69,67,69,59
67,74,67,59,67,67,69,59
67,74,67,59,67,67,65,59
65,67,74,67,59,67,67,65,59
65,67,59,67,67,65,59
65,67,59,67,65,59
65,67,59,67,65,65,59
65,67,59,67,65,64,65,59
65,67,59,65,64,65,59
65,64,67,59,65,64,65,59
65,64,67,59,65,64,59
64,67,59,65,64,59
64,67,59,64,65,64,59
64,62,67,59,64,65,64,59
64,62,67,59,64,64,59
64,62,67,59,64,59
64,62,67,59,64,65,59
65,64,62,67,59,64,65,59
65,62,67,59,64,65,59
65,62,67,59,64,65,65,59
65,62,67,59,65,65,59
65,62,67,65,65,59
65,62,67,65,65
65,57,62,67,65,65
65,57,62,67,57,65,65
65,57,62,57,65,65
65,62,57,65,65
65,62,65,65
65,62,55,65,65
65,59,62,55,55,65,65
65,59,62,55,65,65
65,59,62,65,65
65,62,65,65
65,62,57,65,65
65,62,57,57,65,65
65,60,62,57,57,65,65
65,60,62,57,65,65
65,60,62,65,65
65,62,65,65
65,62,59,65,65
65,62,59,59,65,65
65,62,62,59,59,65,65
65,62,62,65,65
65,62,65,65
65,62,55,65,65
65,62,55,55,65,65
65,59,62,55,55,65,65
65,59,62,55,65,65
65,62,55,65,65
65,62,65,65
65,62,57,65,65
65,62,57,57,65,65
65,60,57,57,65,65
65,60,57,57,65
65,60,57,57
60,57,57
60,57
60
65,59
65,62,59
65,62,62,59,65,59
65,62,62,59,65,65,59
62,62,59,65,65,59
62,62,59,65,59
62,62,59,59
62,59,59
59
65
65,48
65,48,65
65,62,48,65
65,62,48,65,48
65,62,65,48,65,48
65,62,65,55,48,65,48
65,65,55,48,65,48
65,65,55,48,48
65,55,48,48
55,48,48
64,55,48,48
64,55,55,48,64,48
64,55,55,48,64,64,48
64,62,55,55,48,64,64,62,48
62,55,55,48,64,62,48
62,55,48,64,62,48
62,62,55,48,64,62,48
62,62,55,48,62,48
62,55,48,62,48
62,55,48,48
64,62,55,48,48
64,62,55,48,64,48
64,60,62,55,48,64,48
64,60,55,48,64,48
64,60,64,55,48,64,48
64,64,55,48,64,48
64,55,48,64,48
64,55,48,48
55,48,48
62,55,48,48
62,55,48,66,48
66,62,55,48,66,48
66,62,66,55,48,66,48
66,62,66,55,48,48
62,66,55,48,48
66,55,48,48
55,48,48
64,55,48,48
67,64,55,48,48
67,64,55,48,67,48
67,64,55,48,67,67,48
67,64,55,48,67,67
67,64,55,67,67
67,64,55,47,67,67
67,64,47,55,47,67,67
67,47,55,47,67,67
67,47,55,67,67
67,55,67,67
67,48,55,67,67
67,48,48,55,67,67
67,48,48,67,67
67,48,67,67
67,67,67
67,62,50,67,67
67,62,55,50,67,67
67,62,55,50,50,67,67
67,62,55,50,67,67
67,62,55,67,67
67,62,67,67
67,67,67
67,60,52,67,67
67,60,52,52,67,67
67,60,60,52,52,67,67
67,60,60,52,67,67
67,60,60,67,67
67,60,60,48,67,67
67,60,60,48,48,67,67
67,60,48,48,67,67
67,48,48,67,67
67,48,67,67
67,67,67
67,50,67,67
67,50,67
67,50,50,67
50,50,67
50,50
50
50,62
62
62,67
62,67,52
62,67,67,52
59,62,67,67,52
67,59,62,67,67,52
67,59,62,52,67,67,52
67,59,52,67,67,52
67,59,52,67,52
67,59,52,52
59,52,52
52,52
52
64
64,67
67,64,67
67,64,67,67
67,60,64,67,67,45
67,60,64,67,45,67,45
60,64,67,45,67,45
60,64,45,67,45
60,64,45,45
60,45,45
45,45
45,66,45
66,45,66,45
66,66,45,66,45
66,66,64,45,66,45
66,64,66,64,45,66,45
66,64,66,64,45,66,64,45
66,64,64,45,66,64,45
66,64,64,45,64,45
64,64,45,64,45
64,45,64,45
45,64,45
64,45,64,45
72,64,45,45
72,64,57,45,45
72,64,57,72,45,72,45
64,57,72,45,72,45
64,57,72,45,45
64,57,45,45
64,45,45
45,45
71,45,45
71,71,45,45
71,71,45,71,45
71,71,69,45,71,45
71,69,71,69,45,71,45
71,69,71,69,45,71,69,45
69,71,69,45,71,69,45
69,69,45,71,69,45
69,69,45,69,45
45,69,45
69,45,45
78,69,45,45
78,69,60,45,45
78,69,60,45,78,45
78,69,60,45,78,78,45
78,69,60,45,78,78
78,69,60,78,78
78,43,69,60,78,78
78,43,69,60,43,78,78
78,43,69,60,78,78
78,69,60,78,78
78,45,69,60,78,78
78,45,69,60,45,78,78
45,69,60,45,78,78
45,69,60,45,78
45,69,60,45
45,69,60
76,45,69,60
76,69,60
76,69,60,76
76,69,60,76,76
76,69,60,47,76,76,47
76,74,69,60,47,76,76,47
76,74,69,60,47,76,76,74,47
76,74,69,60,47,76,74,76,74,47
74,69,60,47,76,74,76,74,47
74,69,60,47,76,74,74,47
74,69,60,47,74,74,47
74,69,60,74,74
69,60,74,74
69,60,74
69,60
81,69,60
81,69,60,81
81,69,60,81,81
81,48,69,60,81,81
81,48,69,60,81,81,48
81,69,60,81,81,48
81,69,60,81,81
81,47,69,60,81,81
81,47,69,60,81,81,47
81,69,60,81,81,47
81,69,81,81
69,81,81
48,69,81,81
48,69,81
48,81
48,48,81
48,48
48
72
72,66,57
72,66,57,72,72
72,66,57,50,72,72
72,66,57,50,72,72,50
66,57,50,72,72,50
66,50,72,72,50
50,72,50
50,50
50
71
71,67
71,67,71
71,67,71,71
71,67,64,71,71
71,67,64,52,71,71
71,67,64,52,71,71,52
71,64,52,71,71,52
71,64,52,71,71
71,64,71,71
71,66,64,71,71
71,64,71,71
71,67,64,71,71
71,67,64,71,71,64
71,67,64,64,71,71,64
67,64,64,71,71,64
67,64,64,71,64
67,64,64,64
69,67,64,64,64
69,67,64,64,69,64
69,67,64,64,69,69,64
69,64,64,69,69,64
64,64,69,69,64
64,64,69,64
67,64,64,64
67,64,64,67,64
67,64,67,64
67,64,67,67,64
67,64,67,67
67,67,67
67,67
69,67,67
66,69,67
66,69
66,69,59
66,69,59,66
66,69,59,66,66
66,59,66,66
66,66,66
66,66
66
67
67,67
67,71,67
67,71,64,62,67,67
67,71,64,62,67,67,62
71,64,62,67,67,62
71,64,62,62
62,71,64,62,62,62
62,71,64,62,62,62,62
62,71,62,62,62,62
62,62,62,62,62
62,62,62,62
62,64,62,62,62
62,64,62,62
64,62,62
64,64,62,62
64,64,62,64,62
64,64,64,62
64,64,64
64,64,62,64
66,64,64,62,64
66,64,62,66
66,64,72,62,66
66,72,62,66
66,66,72,62,66
66,66,72,66
66,66,66
66
67,67
67,71,67
67,71,67,67
67,71,64,60,67,67
67,71,64,60,67,67,60
71,64,60,67,60
71,64,60,60
71,64,60,69,60
71,64,60,69,69,60
69,71,64,60,69,69,60
69,71,60,69,69,60
69,60,69,69,60
60,69,69,60
60,69,60
69,60
60
71,60
71,71,60
71,71,71,60
71,71,71
69
69,60
69,60,72
72,69,60,72,72
72,60,72,72
72,72,72
72,72
72
74
74,59
74,67,74,59
74,67,74,74,59
74,67,59,74,74,59
74,67,67,59,74,74,59
74,67,59,74,74,59
74,67,74,74,59
74,67,74,74
