63,51
51
75,51
51
65,51
51
75,51
75
67
75
68,48
48
75,48
48
70,48
48
75,48
75
72
75
70,43
43
75,43
43
74,43
43
72,43
43
70,43
79
77,44
44
75,44
75
74,46
46
72,46
46
70,46
46
68,46
68
67,39
39
68,39
39
70,39
39
67,39
67
63,43
43
67,43
43
70,43
43
75,43
75
65,45
45
69,45
45
72,45
45
75,45
75
74,58,46
58,46
72,58,46
72,46
46
74,70,46
70,46
77,70,46
77,46
46
75,60,46
60,46
74,60,46
74,46
46
75,70,46
70,46
79,70,46
79,70
79
77,62
62
75,62
75
77,70
70
80,70
80
79,63,46
63,46
77,63,46
77,46
46
79,70,46
70,46
82,70,46
82,46
46
74,65,46
65,46
72,65,46
72,46
46
74,70,46
74,70
70
82,70
82
75,67
67
74,67
74
75,70
70
82,70
82
74,65,46
74,46
74,70,46
70,46
46
77,69,46
77,46
77,67,46
67,46
46
82,65,50
82,50
82,74,50
74,50
50
74,72,50
74,50
74,70,50
70,50
50
72,69,53
72,53
72,67,53
67,53
53
81,65,53
81,53
81,63,53
63,53
53
82,62,58
82,58
82,63,58
63,58
58
74,65,58
74,58
74,62,58
62,58
58
77,58,58
77,58
77,62,58
62,58
58
74,65,58
74,58
74,70,58
70,58
58
70,62
70
70,65
65
74,68
74
74,70
70
75,67,39
75,39
75,65,39
65
67,51
51
70,51
70
75,68,41
75,41
75,67,41
67
68,51
51
72,51
72
75,70,43
75,43
75,68,43
68
70,51
51
73,51
73
75,72,44
75,44
75,70,44
70
72,51
51
75,51
75
75,67,46
75,46
75,65,46
65
67,51
51
75,51
75
75,68,48
75,48
75,67,48
67
68,51
51
75,51
75
67,46
75,67,46
75
77,70
70
79,70
79
80,75,48
75,48
82,75,48
82
84,67
67
82,67
82
80,65,50
65,50
79,65,50
79
77,70
70
80,70
80
79,51
79,63,51
63,51
51
70,65,51
70,51
70,67,51
67,51
51
72,68,51
72,51
72,70,51
70,51
51
68,72,51
68,72
68
68,70
70
77,68,50
77,50
77,67,50
77,50
77,65,50
77,50
77,68,50
77,68
77
77,67,51
67,51
80,67,51
80,51
51
79,70,51
70,51
77,70,51
77,70
77
75,72,56
72,56
74,72,56
74,56
56
72,68,56
68,56
70,68,56
70,68
70
68,77
77
67,77
77
68,77
77
77,77
77
67,77,47
47
77,80,47
47
75,79,47
47
74,77,47
74,77
72,75,48
48
70,74,48
48
68,72,48
48
67,70,48
67,70
65,68,50
65,50
65,67,50
65,50
65,68,50
65,50
65,77,50
65,77
65
65,67,39
39
68,77,39
39
67,75,39
39
65,74,39
65,74
63,72,44
63,44
63,70,44
63,44
63,68,44
63,44
63,67,44
63,44
63,65,44
65,44
62,65,44
65,44
63,65,44
63,65
65
65,65
65
59,65,43
59,43
59,68,43
68,43
43
62,67,43
62,43
62,65,43
62,65
65
67,63
67,63,55
55
71,67,53
71,67
71,67,55
55
72,69,51
72,69
72,69,53
53
74,71,50
74,71
74,71,51
51
75,72,48
72,48
72,72,48
72
71,51
51
72,51
72
67,48
48
72,48
72
71,51
51
72,51
72
75,48
48
72,48
72
71,51
51
72,51
72
68,41
68,65,41
65
63,56
56
65,56
65
75,60,41
75,41
75,65,41
65
63,56
56
65,56
65
75,68,41
75,41
75,65,41
65
63,56
56
65,56
65
62,46
70,62,46
70
68,50
50
70,50
70
65,68,46
68,46
70,68,46
70
68,50
50
70,50
70
74,68,46
68,46
70,68,46
70
68,50
50
70,50
70
67,39
67,63,39
63
61,55
55
63,55
63
73,58,39
73,39
73,63,39
63
61,55
55
63,55
63
73,67,39
73,39
73,63,39
63
