
69,62,62,62
69
69,64,64,64
74,66,66,66
74
74,64,64,64
74
74,69,62,67,67,67
74,69,62
74,69,62,66,66,66
69,74,66,64,64,64
69,74,66
69,74,66,62,62,62
76,61,61,61
76
76,59,59,59
76
76,69,64,62,62,62
76,69,64
76,69,64,61,61,61
69,76,73,59,59,59
69,76,73
69,76,73,57,57,57
78,62,62,62
78
76,74,71,55,55,55
74,71,55,55,55
78,74,71,55,55,55
78,74,71
79,73,69,57,57,57
73,69,57,57,57
76,73,69,57,57,57
76,73,69
79,74,69,62,62,62
74,69,62,62,62
78,74,69,62,62,62
78,74,69
76,69,66,66,66,66
69,66,66,66,66
74,69,66,66,66,66
74,69,66
78,69,62,50,69,66,69,66,62,38,38
69,62,50,69,66,69,66,62,38,38
76,69,62,50,69,66,69,66,62,38,38
76,69,62,50,69,66
50
79,74,69,50,74,69,74,69,66,50,50
74,69,50,74,69,74,69,66,50,50
78,74,69,50,74,69,74,69,66,50,50
78,74,69,50,74,69,74,69,66
74,69,50,74,69,74,69,66
76,74,69,54,74,69,74,69,66,54
74,69,54,74,69,74,69,66,54
74,74,69,54,74,69,74,69,66,54
74,74,69,54,74,69,54
74,74,69,74,69
78,69,74,50,69,69,69,69,66,50,50
69,74,50,69,69,69,69,66,50,50
76,69,74,50,69,69,69,69,66,50,50
76,69,74,50,69,69
50
79,76,69,45,76,69,76,69,64,49,49
76,69,45,76,69,76,69,64,49,49
78,76,69,45,76,69,76,69,64,49,49
78,76,69,45,76,69,76,69,64
76,69,45,76,69,76,69,64
76,76,69,45,76,69,76,69,64,45
76,69,45,76,69,76,69,64,45
74,76,69,45,76,69,76,69,64,45
74,76,69,45,76,69,45
74,76,69,76,69
78,69,69,45,69,69,69,69,64,49,49
69,69,45,69,69,69,69,64,49,49
76,69,69,45,69,69,69,69,64,49,49
76,69,69,45,69,69
45
74,78,69,50,78,81,78,74,57,50,50
74,78,69,50,78,81
50
86,76,69,45,76,79,76,76,57,57,57
86,57,57,57
86,78,69,45,78,78,78,74,57,57,57
86,78,69,45,78,78,78,74
85,79,69,45,79,76,79,76,64,45,45
85,64,45,45
85,76,69,45,76,78,76,73,64,45,45
85,76,69,45,76,78,76,73
86,79,69,50,79,74,79,69,62,50,50
86,69,50,74,69,62,50,50
86,78,69,50,78,74,78,69,62,50,50
86,78,69,50,78,74,78
76,66,50,76,69,76,66,69,42,42
66,50,69,66,69,42,42
74,66,50,74,69,74,66,69,42,42
74,66,50,74,69,74
76,76,73,69,45,45
76,73,69,45,45
76,73,73,69,45,45
76,73
78,62,62,62,50,50
62,62,62,50,50
79,62,62,62,50,50
62,62,62,50,50
81,62,62,62,50,50
62,62,62,50,50
83,78,74,62,62,62,50,50
78,62,62,62,50,50
81,78,73,62,62,62,50,50
81,78,73
79,79,74,71,71,71
79,74,71,71,71
78,79,74,71,71,71
78,79,74
76,61,61,61
61,61,61
78,61,61,61
61,61,61
79,61,61,61
61,61,61
81,76,69,61,61,61
76,61,61,61
79,76,71,61,61,61
79,76,71
78,78,73,69,69,69
78,73,69,69,69
76,78,73,69,69,69
76,78,73
74,59,59,59
59,59,59
76,59,59,59
59,59,59
78,59,59,59
78
79,76,69,61,61,61
76,69,61,61,61
81,76,69,61,61,61
76,69,61,61,61
79,76,69,61,61,61
79,76,69
78,74,69,62,62,62
74,69,62,62,62
79,74,69,62,62,62
74,69,62,62,62
78,74,69,62,62,62
78,74,69
76,73,69,57,57,57
76,74,69,57,57,57
74,69,57,57,57
74,73,69,57,57,57
74,73,69
76,71,64,61,61,61
64,61,61,61
81,69,64,61,61,61
81,69,64
79,76,69,45,76,73,76,73,69,57,57
76,69,45,76,73,76,73,69,57,57
81,76,69,45,76,73,76,73,69,57,57
81,76,69,45,76,73
78,74,69,50,78,74,78,74,69,50,50
74,69,50,69,50,50
76,74,69,50,73,73,69,50,50
76,74,69,50,73,73,50,50
50,50
79,83,83,71,83,71,66,50,50
71,71,66,50,50
78,81,81,71,81,71,66,50,50
78,81,81,71,81,71,66
78,81,81,71,81,71
76,79,79,74,79,74,62,59,59
74,74,62,59,59
74,78,78,74,78,74,62,59,59
74,78,78,74,78,74
81,76,69,45,76,76,76,76,57,49,49
81,76,69,45,57,49,49
81,76,69,45,74,74,57,49,49
81,76,69,45,74,74,49,49
81,49,49
81,81,81,73,81,73,64,49,49
81,64,49,49
81,79,79,71,79,71,64,49,49
81,79,79,71,79,71,64
81,79,79,71,79,71
81
81,78,78,73,78,73,69,57,57
81,69,57,57
81,76,76,69,76,69,69,57,57
81,76,76,69,76,69
81
81,74,66,50,74,78,74,78,71,47,47
81,74,66,50,74,78,74,78
69,79,76,45,79,76,79,76,64,49,49
79,76,45,79,76,79,76,64,49,49
69,79,76,45,79,76,79,76,64,49,49
69,79,76,45,79,76,79,76
69,78,74,50,78,74,78,74,69,50,50
78,74,50,78,74,78,74,69,50,50
69,78,74,50,78,74,78,74,69,50,50
69,78,74,50,78,74,78,74
69,76,76,45,76,73,76,73,69,45,45
69,76,76,45,76,73,76
76,76
76,69,81,45,76,69,76,69,64,49,49
76,69,81,45,76,69,69,64,49,49
69,81,69,69,64,49,49
78,69,81,45,74,69,74,69,64,49,49
78,69,81,45,74,69,74
78,69,81,45,74,69
79,76,69,45,73,64,73,64,69,45,45
79,76,69,45,73,64,64,69,45,45
79,76,69,64,64,69,45,45
79,76,69,45,71,64,71,64,69,45,45
79,76,69,45,71,64,71,69
79,76,69,45,71,64,69
79,76,69
79,76,69,50,69,66,69,66,69,50,50
79,76,69,50,69,69,69
79,76,69,50,69,67,69,67,69,49,49
79,76,69,50,69,67,69,67,49,49
78,74,74,74,62,69,54,69,54
74,74,74,62,69,69
80,74,74,74,62,69,52,69,52
80,74,74,74,69,52,69,52
69,69
81,69,76,45,73,69,73,69,64,50,50
81,69,76,45,69,69,64
81,69,76,45,49,69,49,69,64
81,69,76,45,49,69,49,69
81,69,69
81,78,74,50,78,69,78,69,62,50,50
81,78,74,50,62
81,78,74,50,71,71,47,47,62
81,78,74,50,71,71,47,47
80,76,76,73,76,73,56,52,52
76,76,73,76,73,56
81,76,76,73,76,73,56,50,50
81,76,76,73,76,73,50,50
76
83,76,62,50,74,68,74,68,64,49,49
76,62,50,74,68,74,68,64
80,76,62,50,74,68,74,68,64,47,47
76,64
83,76,69,45,73,76,73,76,64,45,45
76,69,45,73,76,73,76,64,45,45
81,76,69,45,73,76,73,76,64,45,45
81,76,69,45,73,76,73,76,45,45
81,76,69,45,73,76,73,76
76
85,81,78,50,74,78,74,78,62,38,38
81,78,50,74,78,74,78,62,38,38
83,81,78,50,74,78,74,78,62,38,38
83,81,78,50,74,78,74,78
81,76,83,71,71,76,76,74,40,40
76,83,71,71,76,76,74,40,40
80,76,83,71,71,76,76,74,40,40
80,76,83,71,71,76,76
76
81,69,78,45,69,76,69,42,42
81,69,78,45,69,76,69,42
81,69,78,45,69,76,69,69,72,42,54
81,69,78,45,69,76,69,42,54
42
72,69,72,69,72,54
72,69,72,54
72,69,72
72,69,72,69,72,54
72,69,72,54
69,72,54,75,72,75
54,75,72,75
75,72,75
69,72,54,75,72,75
54,75,72,75
75,72,75
81,78,69,45,75,72,75,72,69,52,40
81,78,69,45,75,72,75,52,40
81,78,69,45,75,72,75,52
81,78,69,45,75,72,75,72,69,52,52
81,78,69,45,75,72,75,52,52
52
78,69,78,72,69,52
78,69,78,52
78,69,78
78,69,78,72,69,52
78,69,78,52
72,69,52,81,72,81
52,81,72,81
81,72,81
72,69,52,81,72,81
52,81,72,81
81,72,81
81,78,66,45,81,72,81,72,66,51,39
81,78,66,45,81,72,81,51,39
81,78,66,45,72,51
81,78,66,45,84,72,84,66,63,51,51
81,78,66,45,84,72,84,51,51
51
83,66,83,66,63,51
83,66,83,51
66
80,66,80,66,71,51
80,66,80,51
78,66,71,51,81,81
78,51,81,81
78,81,81
78,66,71,51,81,81
78,51,81,81
81,81
85,76,69,45,81,76,81,73,64,52,52
85,76,81,76,81,64
85,76,69,45,81,76,81,74,64,50,50
85,76,69,45,81,76,81,74,50,50
76,76,69,45,76,81,76,76,64,49,49
76,69,45,81,64
76,76,69,45,74,81,74,50,64,50
76,76,69,45,74,81,74,50,50
80,76,73,74,73,74,64,52,52
80,74,64,52,52
80,76,71,74,71,64,52,52
80,76,71,74,71
81,76,69,45,69,73,69,73,64,45,45
81,76,69,45,69,73,45,45
81,76,69,45,69,73,73,73,73,45,45
81,76,69,45,69,73,45,45
81,76,69,45,69,73,71,71,71,45,45
81,76,69,45,69,73,71,71,71
76,69,69,69
76
76,67,67,67
81,66,66,66
81
81,75,72,69,69,69
81
81,76,71,67,67,67
81
81,78,69,66,66,66
81,78
81,78,67,64,64,64
81
81,71,66,63,63,63
81,66
79,73,66
78,75,69,66,66,66
79,76,67,64,64,64
81,78,66,63,63,63
81,78
81,78,64,61,61,61
81,78
81,78,71,59,59,59
71,59
79,75,71,59
79,75,71
83,83,79,83,79,64,43,43
64,43,43
81,81,78,81,78,64,43,43
81,81,78,81,78
79,79,76,79,76,71,47,47
71,47,47
78,78,75,78,75,71,47,47
78,78,75,78,75
81,81,76,81,76,71,40,40
76,76,71,40,40
79,79,76,79,76,71,40,40
79,79,76,79,76
78,78,71,78,71,67,43,43
71,71,67,43,43
76,76,71,76,71,67,43,43
76,76,71,76,71
79,47,47
47,47
78,47,47
78
79,52,52
79,76,67,67,67,52,52
79,52,52
79,74,66,66,66,52,52
79,74,66,66,66
79
79,73,64,64,64
79
79,71,62,62,62
79
79,69,61,61,61
79
78,71
76,73,67,64,64,64
78,74,66,62,62,62
79,76,64,61,61,61
79,76
79,76,62,59,59,59
79,76
79,76,69,57,57,57
69,57
78,73,69,57
78,73,69
81,78,69,45,81,78,78,78,62,42,42
78,69,45,62,42,42
79,76,69,45,79,76,76,76,62,42,42
79,76,69,45,79,76,76,76
76
78,74,69,45,78,74,74,74,69,45,45
74,69,45,69,45,45
76,73,69,45,76,73,73,73,69,45,45
76,73,69,45,76,73,73,73
73
79,74,69,50,79,74,79,74,69,50,50
74,69,50,74,74,69,50,50
78,74,69,50,78,74,78,74,69,50,50
78,74,69,50,78,74,78,69,50,50
74
76,69,66,50,76,69,76,69,66,52,52
69,66,50,69,69,66,52,52
74,69,66,50,74,69,74,69,66,52,52
74,69,66,50,74,69,74
69
84,81,69,81,69,62,54,54
84,69,69,62,54,54
84,69,69,69,69,62,54,54
84,69,69,69
74,71,67,71,67,62,55,55
74,67,67,62,55,55
74,73,67,73,67,62,55,55
74,73,67,73,62,55,55
74
74,74,62,74,62,71,54,54
74,62,62,71,54,54
74,76,62,76,62,71,54,54
74,76,62,76,71
83,73,67,73,67,67,52,52
83,67,67,67,52,52
83,74,67,74,67,67,52,52
83,74,67,74
74,69,69,69,69,66,54,54
74,69,69,66,54,54
74,73,69,73,69,66,54,54
74,73,69,73,66,54,54
74
74,74,67,74,67,71,52,52
74,67,67,71,52,52
74,76,67,76,67,71,52,52
74,76,67,76
81,73,69,73,69,66,50,50
81,69,69,66,50,50
81,74,69,74,69,66,50,50
81,74,69,74
74,67,71,67,71,67,59,59
74,71,71,67,59,59
74,73,71,73,71,67,59,59
74,73,71,73,67,59,59
74
74,74,66,74,66,69,57,57
74,66,66,69,57,57
74,76,66,76,66,69,57,57
74,76,66,76
79,73,67,73,67,71,55,55
79,67,67,71,55,55
79,74,67,74,67,71,55,55
79,74,67,74
74,67,74,67,74,69,57,57
74,74,74,69,57,57
74,66,74,66,74,69,57,57
74,66,74,66,57,57
74
74,64,69,64,69,74,55,55
74,69,69,74,55,55
74,62,69,62,69,74,55,55
74,62,69,62
78,69,74,69,74,69,54,54
78,74,74,69,54,54
78,66,74,66,74,69,54,54
78,66,74,66,74
74,74
76,72,74,72,74,64,56,56
76,74,74,64,56,56
76,71,74,71,74,64,56,56
76,71,74,71,64,56,56
76,71,74,71,56,56
76
76,69,73,69,73,64,52,52
76,73,73,64,52,52
76,68,73,68,73,64,52,52
76,68,73,68
76
76,74,71,74,71,64,56,56
76,71,71,64,56,56
76,71,71,71,71,64,56,56
76,71,71,71
76
76,81,69,45,74,69,74,69,64,57,57
76,81,69,45,69,69,64,57,57
76,81,69,45,73,69,73,69,64,57,57
76,81,69,45,73,69,73
76,81
76,71,73,71,73,64,57,57
76,73,73,64,57,57
76,69,73,69,73,64,57,57
76,69,73,69
76
76,81,76,81,76,61,57,57
76,76,76,61,57,57
76,76,76,76,76,61,57,57
76,76,76,76,76
76,76
78,74,76,74,76,61,58,58
78,76,76,61,58,58
78,73,76,73,76,61,58,58
78,73,76,73,61,58,58
78,73,76,73,58,58
78
78,71,74,71,74,66,54,54
78,74,74,66,54,54
78,70,74,70,74,66,54,54
78,70,74,70
78
78,76,73,76,73,66,58,58
78,73,73,66,58,58
78,73,73,73,73,66,58,58
78,73,73,73
78
78,74,66,50,76,71,76,71,66,59,59
78,74,66,50,71,71,66,59,59
78,74,66,50,74,71,74,71,66,59,59
78,74,66,50,74,71,74
78,74
78,73,74,73,74,66,59,59
78,74,74,66,59,59
