
80,74,71,48,80,60,74,60,71,48
80,74,71,50,80,62,74,62,71,50
80,74,71,80,74,71
80,74,71,52,80,64,74,64,71,52
71,68,62,53,71,65,68,65,62,53
71,68,62,71,68,62
71,68,62,52,71,64,68,64,62,52
74,71,65,50,74,62,71,62,65,50
74,71,65,74,71,65
74,71,65,48,74,60,71,60,65,48
74,71,65,47,74,59,71,59,65,47
74,71,65,74,71,65
74,71,65,45,74,57,71,57,65,45
64,71,59,44,64,56,64,56,59,44
71,59
68,71,59,47,68,59,71,59,64,47
71,71,68,40,71,64,68,52,68,40
71,68
74,71,68,44,74,56,64,56,71,44
72,69,64,45,72,57,76,57,69,45
71,81,65,38,71,50,81,50,65,38
71,80,64,40,71,52,80,52,64,40
71,80,71,80
71,80,62,40,71,40,80,40,62,52
62,40,40,40,62,52
69,81,62,40,69,40,81,40,62,52
69,81,60,45,69,45,81,45,60,45
69,81,60,45,69,45,81,45
69,81,60,45,69,45,81,57,57,45
45,45
69,52,60,45,45
69,45,45
69,57,64,45,45
64,48,60
64
64,52,57
64,60,57,45,60,64,45,45
64,60,57,45,45,45
64,60,57,45,64,57,45,60,45
45,45,45
57,60,64,45,45,45
45,45,45
59,64,69,45,45,45
60,60,64
62,57,60
60,57,52,64,64,69
60,57,52,64
60,57,52,69,64,60,64
57,72,57,64,57,69,57
57,57,57,57
57,76,57,69,57,72,57
55,72,55,64,55,69,55
55,55,55,55
55,69,55,60,55,64,55
53,72,81,53,69,53,53
53,81,53,53,53
53,79,81,53,69,53,61,53
81
81,74,65,53,77,81,53,71,53,62,53
81,74,65,53,81,53,53,53
81,74,65,53,76,81,53,73,53,64,53
81
79,73,67,52,74,79,52,74,52,65,52
79,73,67,52,79,52,52,52
79,73,67,52,73,79,52,76,52,67,52
79
77,74,69,50,77,74,50,77,50,69,50
77,74,69,50,50,77,50,69
77,74,69,50,62,62,50,77,50,69
50
65,62,57,50
62,50
69,62,62,50
65,57,53
57
62,57,57
74,69,65,50,69,50,53,50
74,69,65,50,50,50
74,69,65,50,65,50,57,62,50
50,50
69,50,65,50,50
50,50
74,52,69,50,50
69,53,65
65,55,62
69,65,62,74,69,57
69,65,62,57
69,65,62,69,74,57,65
50,74,62,77,50,69,62
50,62,50,62
50,77,62,81,50,74,62
48,74,60,77,48,69,60
48,60,48,60
48,69,60,74,48,65,60
46,74,58,77,86,46,58
46,58,86,46,58
46,66,58,84,86,46,74,58
86
86,79,70,46,67,58,82,86,46,76,58
86,79,70,46,58,86,46,58
86,79,70,46,69,58,81,86,46,78,58
86
84,78,72,45,70,57,79,84,45,79,57
84,78,72,45,57,84,45,57
84,78,72,45,72,57,78,84,45,81,57
84
82,79,74,43,74,55,82,79,43,82,55
82,79,74,43,67,55,82,79,43,82,55
82,79,74,43,67,55,79,43,82,55
82,79,74,43,67,55,84,79,43,82,55
82,79,74,43,55,84,79,55
82,79,74,43,69,55,84,79,55,81,55
82,79,74,43,69,55,79,55,81,55
82,79,74,43,69,55,82,79,55,81,55
82,79,74,43,55,82,79,55,81,55
82,79,74,43,70,55,82,79,55,81,55
79,55
43,72,84,58,79,55
43,58,79,55
43,74,82,58,79,55
43,79,55
43,76,84,62,79,55
43,62,79,55
43,77,82,62,79,55
55
43,79,84,58,77,55
43,79,58,77,55
43,79,82,58,77,55
43,82,58,77,55
43,77,82,58,77,55
43,77,58,77,55
43,77,84,58,77,55
43,77,55
43,76,82,55,77,55
43,76,55,77,55
43,76,84,55,77,55
43,84,55,77,55
43,74,84,55,77,55
43,74,55,77,55
43,74,82,55,77,55
55
82,76,72,48,76,84,60,76,55
82,76,72,48,76,60,76,55
82,76,72,48,76,82,60,76,55
82,76,72,48,82,60,76,55
82,76,72,48,60,82,60,76,55
82,76,72,48,60,60,55
82,76,72,48,60,84,60,77,55
82,76,72,48,60,77,55
82,76,72,48,62,81,60,77,48
82,76,72,48,62,81,60,48
82,76,72,48,62,81,60,76,48
82,76,72,48,60,76,48
82,76,72,48,64,79,60,76,48
60
48,65,84,77,52,60
48,84,52,60
48,67,84,76,52,60
48,84,60
48,69,84,77,55,60
48,84,55,60
48,70,84,76,55,60
60
48,72,82,77,52,60
48,72,82,52,60
48,72,82,76,52,60
48,82,76,52,60
48,70,82,76,52,60
48,70,82,52,60
48,70,82,77,52,60
48,82,60
48,69,82,76,48,60
48,69,82,48,60
48,69,82,77,48,60
48,82,77,48,60
48,67,82,77,48,60
48,67,82,48,60
48,67,82,76,48,60
60
81,76,72,41,69,82,60,77,53
81,76,72,41,60,53
81,76,72,41,65,81,60,76,53
81,76,72,41,60,53
81,76,72,41,67,82,53,74,53
81,76,72,41,53,53
81,76,72,41,69,81,53,72,53
53
41,70,82,57,77,53
41,70,57,77,53
41,70,81,57,77,53
41,81,57,77,53
41,72,81,57,77,53
41,72,57,77,53
41,72,82,57,77,53
41,77,53
41,74,81,60,77,53
41,74,60,77,53
41,74,82,60,77,53
41,82,60,77,53
41,76,82,60,77,53
41,76,60,77,53
41,76,81,60,77,53
53
41,77,82,57,76,53
41,77,57,76,53
41,77,81,57,76,53
41,81,57,76,53
41,76,81,57,76,53
41,76,57,76,53
41,76,82,57,76,53
41,76,53
41,74,81,53,76,53
41,74,53,76,53
41,74,82,53,76,53
41,82,53,76,53
41,72,82,53,76,53
41,72,53,76,53
41,72,81,53,76,53
53
81,74,70,46,74,82,58,74,53
81,74,70,46,58,74,53
81,74,70,46,58,81,58,74,53
81,74,70,46,58,81,58,53
81,74,70,46,58,81,58,76,53
81,74,70,46,58,76,53
81,74,70,46,60,79,58,76,46
81,74,70,46,60,79,58,46
81,74,70,46,60,79,58,74,46
81,74,70,46,58,74,46
81,74,70,46,62,77,58,74,46
58
46,64,82,76,50,58
46,82,50,58
46,65,82,74,50,58
46,82,58
46,67,82,76,53,58
46,82,53,58
46,69,82,74,53,58
58
46,70,81,76,50,58
46,70,81,50,58
46,70,81,74,50,58
46,81,74,50,58
46,69,81,74,50,58
46,69,81,50,58
46,69,81,76,50,58
46,81,58
46,67,81,74,46,58
46,67,81,46,58
46,67,81,76,46,58
46,81,76,46,58
46,65,81,76,46,58
46,65,81,46,58
46,65,81,74,46,58
58
79,74,70,40,67,81,58,76,52
79,74,70,40,81,58,52
79,74,70,40,64,81,58,74,52
79,74,70,40,64,58,74,52
79,74,70,40,64,79,58,74,52
79,74,70,40,79,58,52
79,74,70,40,65,79,52,73,52
79,74,70,40,65,52,73,52
79,74,70,40,65,81,52,73,52
79,74,70,40,81,52,52
79,74,70,40,67,81,52,71,52
52
40,69,79,55,76,52
40,55,76,52
40,71,81,55,76,52
40,76,52
40,73,79,58,76,52
40,58,76,52
40,74,81,58,76,52
52
40,76,79,55,74,52
40,55,74,52
40,74,81,55,74,52
40,74,52
40,73,79,52,74,52
40,52,74,52
40,71,81,52,74,52
52
79,73,69,45,73,81,73,57,52
79,73,69,45,73,57,52
79,73,69,45,57,79,73,57,52
79,73,69,45,57,79,57,52
79,73,69,45,57,79,74,57,52
79,73,69,45,74,57,52
79,73,69,45,59,77,74,57,45
79,73,69,45,59,77,57,45
79,73,69,45,59,77,73,57,45
79,73,69,45,73,57,45
79,73,69,45,61,76,73,57,45
57
45,62,81,74,49,57
45,81,49,57
45,64,81,73,49,57
45,81,57
45,65,81,74,52,57
45,81,52,57
45,67,81,73,52,57
57
45,69,79,74,49,57
45,79,49,57
45,67,79,73,49,57
45,79,57
45,65,79,71,45,57
45,79,45,57
45,64,79,73,45,57
57
77,74,69,50,65,50,77,57,74,50
77,74,69,50,50,77,57,74,50
77,74,69,50,62,50,77,57,74,50
50,77
62,41,65,62,62,50,77,41
62,41,62,62,50,77,41
62,41,69,62,62,50,77,41
64,45,74,57,64,45
64,45,57,64,45
64,45,73,57,64,45
65,38,74,53,65,38
65,38,74,62,53,65,38
81,74,65,50,77,81,50,65,50,65,50
81,74,65,50,77,81,50,50,65,50
81,74,65,50,77,81,50,69,50,65,50
81,73,67,52,79,76,52,74,52,67,52
81,73,67,52,79,76,52,52,67,52
81,73,67,52,79,76,52,73,52,67,52
81,74,69,53,77,74,53,74,53,69,53
81,74,69,53,53,53,69,53
81,74,69,53,81,72,53,53,69,53
79,62,69,53,79,53,70,53,69,53
62,69,53,53,53,69,53
77,62,69,53,77,53,69,53,69,53
76,67,70,55,76,55,67,55,70,55
67,70,55,55,55,70,55
74,67,70,55,74,55,65,55,70,55
73,64,69,57,73,57,64,57,69,57
73,64,69,57,57,64,57,69,57
73,64,69,57,71,57,64,57,69,57
73,81,67,57,73,57,81,57,67,57
73,81,57,57,81,57,57
73,81,65,57,74,57,81,57,65,57
74,79,64,58,73,58,79,58,64,58
74,79,64,58,73,58,81,58,64,58
74,79,58,58,81,58,58
74,79,62,58,74,58,79,58,62,58
79
76,81,61,57,76,57,81,57,61,57
76,81,57,57,81,57,57
76,81,59,57,77,57,81,57,59,57
76,81
76,81,57,55,76,55,73,55,57,55
76,81
76,81,59,53,74,53,74,53,59,53
76,81
76,81,61,52,73,52,76,52,61,52
76,81
76,81,62,50,71,50,77,50,62,50
76,81
76,81,64,49,69,49,79,49,64,49
76,81,64,49,49,49,64,49
76,81,64,49,64,49,81,49,64,49
73,69,64,45,69,45,79,45,64,45
73,69,64,45,45,45,64,45
73,69,64,45,71,45,77,45,64,45
74,69,65,50,69,50,76,50,65,50
74,69,65,50,50,50,65,50
74,69,65,50,71,50,74,50,65,50
73,69,64,45,73,45,73,45,65,45
73,69,64,45,45,45,45
73,69,64,45,74,45,64,45,64,45
69,45,45,45,64,45
69,69,64,45,73,45,69,45,64,45
69,64,45,45,45,45
71,69,64,45,71,45,71,45,62,45
45,45,45,45
73,69,73,45,69,45,61,45,45
69,45,45,45,45
74,69,74,45,71,45,59,45,45
45,45,45,45
76,73,76,45,73,45,57,45,45
76,73,76,45,45,45,45
76,73,76,45,74,45,64,45,45
45,45,45,45
76,69,64,45,76,45,73,45,69,45
76,64,45,76,45,45,45
76,71,64,45,76,45,71,45,71,45
45,45,45,45
77,73,69,45,79,45,73,45,69,45
77,73,69,45,45,73,45,69,45
77,73,69,45,77,45,73,45,69,45
77,69,45,45,45,45
77,74,69,45,76,45,74,45,71,45
77,74,69,45,45,74,45,71,45
77,74,69,45,77,45,74,45,71,45
45,45,45
79,76,73,81,77,45,74,45,45
79,76,73,45,45,45
79,76,73,79,76,45,45,73,45
79,76,73,79,76,45,47,73,45
79,76,73,45,47,45
79,76,73,81,77,45,47,74,45
45,45
45,79,67,76,49,73,45
45,67,49,45
45,81,67,77,49,74,45
67
47,79,67,76,50,73,47
47,67,50,47
47,81,67,77,50,74,47
49,79,67,76,52,73,49
49,79,67,52,49
49,79,67,77,52,74,49
49,67,77,52,74,49
49,81,67,77,52,74,49
49,81,67,52,49
49,81,67,76,52,73,49
67
50,79,67,77,53,74,50
50,79,67,53,50
50,79,67,76,53,73,50
50,67,76,53,73,50
50,81,67,76,53,73,50
50,81,67,53,50
50,81,67,77,53,74,50
76,73,69,52,79,61,76,55,73,52
76,73,69,52,61,55,52
76,73,69,52,81,61,77,55,74,52
76,73,69,52,61,55,52
76,73,69,52,79,61,76,55,73,52
76,73,69,61,55
76,73,69,50,81,61,77,55,74,50
76,73,69,50,61,55,50
76,73,69,50,79,61,76,55,73,50
76,73,69,50,61,55,50
76,73,69,50,81,61,77,55,74,50
49,79,64,76,67,73,49
49,64,67,49
49,81,64,77,67,74,49
49,64,67,49
49,79,64,76,67,73,49
64,67
50,81,64,77,67,74,50
50,64,67,50
50,79,64,76,67,73,50
50,64,67,50
50,81,64,77,67,74,50
52,79,64,76,67,73,52
52,64,67,52
52,81,64,77,67,74,52
52,64,67,52
52,79,64,76,67,73,52
64,67
53,81,64,77,67,74,53
53,64,67,53
53,79,64,76,67,73,53
53,64,67,53
53,81,64,77,67,74,53
73,69,64,55,79,57,76,61,73,55
73,69,64,55,57,61,55
73,69,64,55,81,57,77,61,74,55
73,69,64,55,57,61,55
73,69,64,55,79,57,76,61,73,55
73,69,64,57,61,55
73,69,64,53,81,57,77,61,74,55
73,69,64,53,57,61,55
73,69,64,53,79,57,76,61,73,55
73,69,64,53,57,61,55
73,69,64,53,81,57,77,61,74,55
52,79,61,76,64,73,67
52,61,64,67
52,81,61,77,64,74,67
52,61,64,67
52,79,61,76,64,73,67
61,64,67
53,81,61,77,64,74,67
53,61,64,67
53,79,61,76,64,73,67
53,61,64,67
53,81,61,77,64,74,67
55,79,61,76,64,73,67
55,61,64,67
55,81,61,77,64,74,67
55,61,64,67
55,79,61,76,64,73,67
61,64,67
57,81,61,77,64,74,67
57,61,64,67
57,79,61,76,64,73,67
57,61,64,67
57,81,61,77,64,74,67
76,73,67,58,79,52,76,55,73,61
76,73,67,58,52,55,61
76,73,67,58,81,52,77,55,74,61
76,73,67,58,52,55,61
76,73,67,58,79,52,76,55,73,61
76,73,67,52,55,61
76,73,67,57,81,52,77,55,74,61
76,73,67,57,52,55,61
76,73,67,57,79,52,76,55,73,61
76,73,67,57,52,55,61
76,73,67,57,81,52,77,55,74,61
55,79,55,76,58,73,64
55,55,58,64
55,81,55,77,58,74,64
55,55,58,64
55,79,55,76,58,73,64
55,58,64
53,81,55,77,58,74,64
53,55,58,64
53,79,55,76,58,73,64
53,55,58,64
53,81,55,77,58,74,64
52,79,55,76,58,73,64
52,55,58,64
52,81,55,77,58,74,64
52,55,58,64
52,79,55,76,58,73,64
55,58,64
50,81,55,77,58,74,64
50,55,58,64
50,79,55,76,58,73,64
50,55,58,64
50,81,55,77,58,74,64
79,76,69,49,79,45,76,49,73,57
79,76,69,79,76,49,73
79,76,69,52,79,49,76,52,73,52
79,76,69,79,76,52,73
79,76,69,45,79,52,76,55,73,49
55
82,73,64,43,73,55,82,52,76,45
52
81,74,65,41,74,53,81,53,69,53
53
74,76,70,43,76,55,74,55,70,55
73,76,69,45,76,57,73,57,69,57
73,76,69,45,76,57,73,57,57
73,76,69,45,76,57,73,57,64,57
73,76,76,73
73,76,69,43,76,45,73,52,61,55
69,43,45,52,55
74,74,69,43,74,45,74,52,57,55
74,74,72,42,74,42,54,74,69,54
74,74,72,42,74,42,74,54
74,74,72,42,74,42,57,74,62,54
74,72,42,74,54
74,74,72,42,72,69,45,74,62,66,54
74,74,72,42,72,69,45,74,54
74,74,72,42,72,69,45,74,66,69,54
74,72,42
74,74,72,72,69,50,62,66
74,74,72,72,69,50
74,74,72,72,69,50,57,62
74
74,74,70,43,74,67,70,43,58,74
74,74,70,43,74,67,70,43,67,58,74,50
74,74,70,43,58,74
74,74,70,43,74,67,70,50,70,58,74,55
74,74,70,43,74,67,70,50,58,74
74,74,70,43,74,67,70,50,74,58,74,58
74,74,70,43
74,74,70,74,70,55,70,55
74,74,70,74,70,55
74,74,70,74,70,55,67,50
74
76,74,71,44,76,74,71,44,64,56
76,74,71,44,76,74,71,44,64,52,68,56
76,74,71,44,64,56
76,74,71,44,76,74,71,47,64,56,71,56
76,74,71,44,76,74,71,47,64,56
76,74,71,44,76,74,71,47,64,59,76,56
76,74,71,44
76,74,71,76,74,71,52,56,71
76,74,71,76,74,71,52
76,74,71,76,74,71,52,52,68
74
77,74,69,45,77,74,69,45,57,77
77,74,69,45,77,74,69,45,65,57,77,50
77,74,69,45,57,77
77,74,69,45,77,74,69,50,69,57,77,53
77,74,69,45,77,74,69,50,57,77
77,74,69,45,77,74,69,50,74,57,77,57
77,74,69,45
77,74,69,77,74,69,53,69,53
77,74,69,77,74,69,53
77,74,69,77,74,69,53,65,50
74
79,74,67,46,79,74,67,46,62,58
79,74,67,46,79,74,67,46,62,55,62,58
79,74,67,46,62,58
79,74,67,46,79,67,74,50,62,58,67,58
79,74,67,46,79,67,74,50,62,58
79,74,67,46,79,67,74,50,62,62,70,58
79,74,67,46
79,74,67,79,74,67,55,58,67
79,74,67,79,74,67,55
79,74,67,79,74,67,55,55,62
74
80,74,65,47,47,53,74
80,74,65,47,74,47,74,53,74,56
80,74,65,47,53,74
80,74,65,47,80,50,71,53,74,59
80,74,65,47,50,53,74
80,74,65,47,83,50,68,53,74,62
80,74,65,47
80,74,65,80,53,71,59
80,74,65,53
80,74,65,74,53,74,56
74
81,76,64,49,81,49,76,52
76,64,76,52
76,76,64,58,76,58,76,55,73,52
77,57,77,57,53,74
73,82,55,73,55,82,52,76,52
74,81,53,53,74,53,81,53,69
74,74,81,69
74,77,62,62,74,62,81,57,69,50
74,65,58,58,50,58
76,76,70,55,76,55,74,55,70,55
76,73,69,57,76,57,73,57,69,57
76,73,76,73
76,73,67,45,76,45,73,45,64,61,67,45
67,45,45,45,64,61,67,45
74,74,67,45,74,45,74,45,64,61,67,45
74
74,74,65,38,74,50,74,38,62,65,57,50
74,74,65,38,50,38,62,65,57,50
74,74,65,38,69,50,74,38,62,65,57,50
38,50,74,38,62,65,57,50
77,69,62,38,67,50,74,38,62,65,57,50
77,69,62,38,50,74,38,62,65,57,50
77,69,62,38,65,50,74,38,62,65,57,50
74
81,65,57,64,74
81,65,57
81,65,57,62
69,67,61,52,61
69,67,61,52
69,67,61,52,64,58
49,67,57
49
49,70,55
45,69,53
45
45,67,52
69,65,62,50,65,50
69,65,62,50,50
69,65,62,50,69,50
50,50
74,69,65,50,67,50
74,69,65,50,50
74,69,65,50,65,50
77,74,69,64
77,74,69
77,74,69,62
68,77,74,59,68
68,77,74,59
68,77,74,59,71,65
56,74,64
56
