
57
60
52
53
52
50
52
54
55
57
58
57
56
57
52
57
59
57
52
57
60
59
52
59
60
59
52
59
62
60
52
60
62
60
52
60
64
59
52
59
60
59
52
59
62
60
59
57
76,57
76
76,56
77,57
77
77,60
77
77,59
77
77,62
69,60
69
69,59
69
69,60
69
69,57
72,52
52
71,52
69,54
69
69,55
71,54
72,52
74,54
54
76,54
77,56
77
77,57
57
76,57
57
75,57
57
76,57
57
71,57
76,55
78,54
76,55
55
71,55
76,52
52
79,52
52
78,52
52
71,52
78,51
79,49
78,52
78
78,51
71,52
71
71,51
78,52
78
78,51
81,49
81
81,51
79,52
71
79,59
59
81,59
79,64
64
71,64
64
79,64
64
83,64
64
78,64
64
71,64
64
78,64
64
79,64
79
78,64
78
78,63
71,64
71
71,63
78,64
78
78,63
81,61
81
81,63
79,64
64
78,64
76,52
76
76,54
76
76,55
57
74,58
55
73,52
53
82,55
55
81,55
55
82,55
81,53
79,52
50
70,49
50
79,52
52
77,52
52
79,52
77,50
76,49
47
67,49
45
76,49
76
76,50
74,52
52
76,52
74,53
73,55
52
74,53
67,52
65,50
64,52
62,53
55
72,56
53
71,50
52
80,53
53
79,53
53
80,53
79,52
77,50
48
68,47
48
77,50
50
76,50
50
77,50
76,48
74,47
45
65,47
43
74,47
74
74,48
72,50
50
74,50
72,52
71,53
50
72,52
65,50
64,48
62,50
60,52
53
70,55
70
70,52
52
69,53
53
79,53
79
77,57
57
76,57
76
77,50
50
74,50
74
69,53
69
69,47
47
67,47
69,48
71,50
67,52
72
76,48
48
65,50
50
76,50
76
74,53
53
72,53
72
74,47
47
71,47
71
65,50
65
65,43
43
64,43
65,45
67,47
64,48
67
72,45
45
62,47
47
72,47
72
71,50
50
69,50
69
71,44
44
68,44
68
62,47
62
62,40
40
60,40
62,42
64,44
60,45
65
64,47
62
64,48
48
57,48
57
57,40
40
56,40
57,41
57
57,40
38
69,38
69
69,40
69
69,42
69
69,44
72,45
72
72,40
72
72,45
45
64,45
64
64,44
65,45
45
64,45
62,47
62
62,48
64,47
66,45
67,47
47
69,47
70,49
70
70,50
50
69,50
50
68,50
50
69,50
50
64,50
69,48
71,47
69,48
64
69,45
45
72,45
45
71,45
45
64,45
71,44
72,42
71,45
71
71,44
64,45
64
64,44
71,45
71
71,44
74,42
74
74,44
72,45
64
72,52
52
74,52
72,57
57
64,57
57
72,57
57
76,57
57
71,57
57
64,57
71
72
71,57
71
71,56
64,57
64
64,56
71,57
71
71,56
74,54
74
74,56
72,57
57
71,57
69
69,52
52
68,52
69,53
53
72,53
53
71,53
53
74,53
72,45
45
71,45
45
72,45
45
69,45
64,48
64
64,47
66,45
45
67,45
66,47
64,48
66,50
66
66,52
68,53
53
69,53
69
69,52
69
69,51
69
69,52
69
69,47
67,52
66,54
67,52
67
67,47
64,52
64
64,55
64
64,54
64
64,47
63,54
61,55
64,54
54
63,54
64,47
47
63,47
64,54
54
63,54
61,57
57
63,57
64,55
47
71,55
71
71,57
76,55
76
76,47
76
76,55
76
76,59
76
76,54
76
76,47
76
76,54
76
76,55
55
76,54
54
75,54
76,47
47
75,47
76,54
54
75,54
73,57
57
75,57
76,55
76
76,54
52
74,52
52
76,52
52
77,52
76
74,54
72
71,56
72
74,65
74
74,64
74
74,65
72,64
71,62
69
68,53
69
71,62
71
71,60
71
71,62
69,60
68,59
66
68,50
64
68,59
59
69,59
71,57
71
71,59
72,57
74,56
71
72,57
71,50
69,48
71,47
72,45
74
75,55
72
69,54
71
72,63
72
72,62
72
72,63
71,62
69,60
67
66,51
67
69,60
69
69,59
69
69,60
67,59
66,57
64
66,48
62
66,57
57
67,57
69,55
69
69,57
71,55
72,54
69
71,55
69,48
67,47
69,45
71,43
72
74,53
53
71,53
71
72,52
62
76,60
59
69,60
57
72,52
52
66,52
66
66,50
67,52
69,54
71,50
71
71,55
67,59
69,48
59
72,57
55
66,57
54
69,48
48
62,48
62
62,47
64,48
66,50
67,47
67
67,50
64,55
66,45
55
69,54
52
63,54
51
66,45
45
59,45
59
59,43
61,45
63,47
64,43
64
64,47
64
64,52
64
64,55
64
64,54
64
64,46
62,54
61,55
62,54
62
62,47
62
62,54
62
62,57
62
62,56
62
62,52
64,56
66,58
67,59
67
67,50
67
67,55
67
67,59
67
67,57
67
67,49
65,57
64,58
65,57
65
65,50
65
65,57
65
65,60
65
65,59
65
65,55
67,59
69,61
70,62
70
70,53
70
70,58
70
70,62
70
70,60
70
70,52
69,60
68,62
69,60
69
69,53
69
69,57
69
69,60
69
69,59
69
69,50
69
69,59
59
60
69,59
59
68,59
69,52
52
68,52
69,59
59
68,59
66,62
62
68,62
69,60
69
69,57
69
69,60
64
76,60
76
76,57
76
76,59
76
76,56
77,57
77
77,60
77
77,59
77
77,62
69,60
69
69,59
69
69,60
69
69,57
72,52
52
71,52
69,54
69
69,55
71,54
72,52
74,54
54
76,54
77,56
77
77,57
57
76,57
57
75,57
57
76,57
57
71,57
76,55
78,54
76,55
55
71,55
76,52
52
79,52
52
78,52
52
71,52
78,51
79,49
78,52
78
78,51
71,52
71
71,51
78,52
78
78,51
81,49
81
81,51
79,52
71
79,59
59
81,59
79,64
64
71,64
64
79,64
64
83,64
64
78,64
64
71,64
64
78,64
64
79,64
79
78,64
78
78,63
71,64
71
71,63
78,64
78
78,63
81,61
81
81,63
79,64
64
71,64
64
76,64
64
78,64
79
81
82,62
79
76,61
77
79,70
79
79,69
79
79,70
77,69
76,67
74
73,58
74
76,67
76
76,65
76
76,67
74,65
73,64
71
73,55
69
73,64
64
74,64
76,62
76
76,64
77,62
79,61
76
77,62
76,57
74,62
73,64
74,65
67
72,68
65
71,62
64
80,65
65
79,65
65
80,65
79,64
77,62
60
68,59
60
77,62
62
76,62
62
77,62
76,60
74,59
57
65,59
55
74,59
74
74,60
72,62
62
74,62
72,64
71,65
62
72,64
67
72,52
52
74,52
76,57
57
66,57
57
69,57
57
72,57
57
71,57
57
63,57
71,55
72,54
71,55
55
64,55
55
71,55
55
74,55
55
73,55
55
69,55
73,57
75,59
76,60
60
67,60
60
72,60
60
76,60
60
74,60
60
66,60
74,58
75,57
74,58
58
67,58
58
74,58
58
77,58
58
76,58
58
72,58
76,60
78,62
79,63
63
70,63
63
75,63
63
79,63
63
77,63
63
69,63
77,62
79,61
77,62
62
70,62
62
74,62
62
77,62
62
76,62
62
68,62
62
76,62
76
77
76,62
76
76,61
69,62
69
69,61
76,62
76
76,61
79,59
79
79,61
77,62
79
77,64
64
76,64
74,65
65
72,65
71,62
62
69,62
68,64
64
64,64
66,62
62
68,62
69,60
60
68,60
69,59
59
71,59
72,57
72
72,52
72
72,57
57
64,57
64
64,56
64
64,57
64
64,56
