
79
77,48
75,48
79
75,46
74,46
79
74,44
71,44
72
84,39
79
79,41
80,41
82,41
80,41
79,41
77
77,43
75,43
77,43
75,43
77,43
74
74,36
75,36
77,36
75,36
74,36
72,38
72,39
72,38
79,36
72,43
71,43
79
74,45
72,45
79
75,47
74,47
79
77,48
75,48
79
86,44
84,44
86,44
84,44
83,44
84
86,41
87,41
84
84,43
83,43
83,47
83,50
83,55
83,57
86,59
86,48
87,48
83,50
83,51
84,51
79,52
79,53
80,53
76,55
76,56
77,56
84,57
84,46
86,46
81,48
81,50
82,50
78,48
78,46
79,46
74,44
74,43
75,43
83,41
83,39
84,39
79
79,47
80,47
86
86,48
87,48
79
79,45
78,45
84
86
87
86,46
78,46
79,43
81,50
82,50
84,50
82,50
82,38
81,38
82,38
81,38
81,43
79,43
79,47
79,50
79,55
79
77,48
75,48
79
75,46
74,46
79
74,44
71,44
72
84,39
79
79,41
80,41
82,41
80,41
79,41
77
77,43
75,43
77,43
75,43
77,43
74
74,36
75,36
77,36
75,36
74,36
72,38
72,39
72,38
79,36
72,43
71,43
79
74,45
72,45
79
75,47
74,47
79
77,48
75,48
79
86,44
84,44
86,44
84,44
83,44
84
86,41
87,41
84
84,43
83,43
83,47
83,50
83,55
83,57
86,59
86,48
87,48
83,50
83,51
84,51
79,52
79,53
80,53
76,55
76,56
77,56
84,57
84,46
86,46
81,48
81,50
82,50
78,48
78,46
79,46
74,44
74,43
75,43
83,41
83,39
84,39
79
79,47
80,47
86
86,48
87,48
79
79,45
78,45
84
86
87
86,46
78,46
79,43
81,50
82,50
84,50
82,50
82,38
81,38
82,38
81,38
81,43
79,43
79,47
79,50
79,55
86
84,43
83,43
86
80,47
79,47
86
77,48
76,48
82
73,52
72,52
82
84
85
84,53
76,53
77,49
79,46
80,46
82,46
80,46
79,48
82,41
80,41
79,41
80,43
77,44
77,43
80,41
75,46
74,46
80
72,50
70,50
80
80,51
79,51
85
85,56
84,56
75,55
74,53
75,53
77,53
79,53
80,50
80,51
79,51
77,51
75,51
81,48
81,46
82,50
82,53
82,56
81,56
82,56
82,55
70,56
77,55
75,55
70
79,50
77,50
70
80,51
79,51
70
82,53
80,53
70
82,55
80,55
79,55
80,55
82
73,56
72,56
84
86,47
84,47
83,47
84,47
86
77,48
75,48
87
82,41
81,41
84
78,45
77,45
84
75,46
74,46
80
71,50
70,50
77
79
80
79,51
84,51
82,55
80,58
79,58
80,58
79,58
77,58
75,46
75,51
75,55
75,53
75,51
75,50
87,48
83,50
84,50
79,52
79,53
80,53
82,55
76,56
77,56
72,55
72,53
73,53
77,51
71,50
72,50
74,50
77,50
75,43
74,43
75,48
80,48
79,48
77,48
75,44
74,44
72,43
71,43
72,43
74,43
67,43
67,45
79,47
77,48
75,48
79
75,46
74,46
79
74,44
71,44
72
84,39
79
79,41
80,41
82,41
80,41
79,41
77
77,43
75,43
77,43
74
74,48
75,48
77,48
75,48
74,48
72,50
82,52
84,48
82,48
80,48
79,48
79,41
80,41
76,43
76,44
77,44
72,45
72,46
73,46
69,48
69,49
70,49
77,50
77,51
79,51
74,53
74,55
75,55
71,53
71,51
72,51
67,49
67,48
68,48
76,46
76,44
77,44
72
72,52
73,52
79
79,53
80,53
72
72,50
71,50
77
79
80
79,51
71,51
72,48
74,55
75,55
77,55
75,55
75,43
74,43
75,43
74,43
74,48
72,48
72,39
72,43
72,36
86
84,43
83,43
86
80,47
79,47
86
77,48
76,48
82
73,52
72,52
82
84
85
84,53
76,53
77,49
79,46
80,46
82,46
80,46
79,48
82,41
80,41
79,41
80,43
77,44
77,43
80,41
75,46
74,46
80
72,50
70,50
80
80,51
79,51
85
85,56
84,56
75,55
74,53
75,53
77,53
79,53
80,50
80,51
79,51
77,51
75,51
81,48
81,46
82,50
82,53
82,56
81,56
82,56
82,55
70,56
77,55
75,55
70
79,50
77,50
70
80,51
79,51
70
82,53
80,53
70
82,55
80,55
79,55
80,55
82
73,56
72,56
84
86,47
84,47
83,47
84,47
86
77,48
75,48
87
82,41
81,41
84
78,45
77,45
84
75,46
74,46
80
71,50
70,50
77
79
80
79,51
84,51
82,55
80,58
79,58
80,58
79,58
77,58
75,46
75,51
75,55
75,53
75,51
75,50
87,48
83,50
84,50
79,52
79,53
80,53
82,55
76,56
77,56
72,55
72,53
73,53
77,51
71,50
72,50
74,50
77,50
75,43
74,43
75,48
80,48
79,48
77,48
75,44
74,44
72,43
71,43
72,43
74,43
67,43
67,45
79,47
77,48
75,48
79
75,46
74,46
79
74,44
71,44
72
84,39
79
79,41
80,41
82,41
80,41
79,41
77
77,43
75,43
77,43
74
74,48
75,48
77,48
75,48
74,48
72,50
82,52
84,48
82,48
80,48
79,48
79,41
80,41
76,43
76,44
77,44
72,45
72,46
73,46
69,48
69,49
70,49
77,50
77,51
79,51
74,53
74,55
75,55
71,53
71,51
72,51
67,49
67,48
68,48
76,46
76,44
77,44
72
72,52
73,52
79
79,53
80,53
72
72,50
71,50
77
79
80
79,51
71,51
72,48
74,55
75,55
77,55
75,55
75,43
74,43
75,43
74,43
74,48
72,48
72,39
72,43
72,36
