52
59
52,59
52,54,59
54,59
55,54,59
55,59
55
59
49,59
49,52,59
52,59
59
55,59
60,55,59
60,55
55,57
57
55,57
54,57
54,52,57
52,57
52
52,51,59
51,59
57,51,59
51,59
54,51,59
54,59
57,59
57
59,57
57
52
52,57
57
55
54
52
52,59,55
47,59,55
52,59,55
50,59,55
50,55
50
50,55
50,48,64,55
48,64,55
45,48,64,55
45,64,55
47,64,55
48,55
48
48,54
64,54
42,64,54
45,64,54
64,54
64,48,54
66,64,48,54
66,48,54
48,54
64,48,54
64,54
54
63,54
54
64,54
63,54
63,48,54
48,54
64,48,54
63,48,54
48,54
64,48,54
64,48,63,54
48,63,54
63,54
54
64,47,54
64,47,63,54
47,63,54
45,47,63,54
45,63,54
45,63
45
45,64
45,44,64
44,64
47,44,64
47,64
52,64
54,52,64
52,64
56,52,64
56,52,59
56,59
56,52,59
50,52,59
50,59
50,61,58
49,61,58
49,58
49
47,59
47,59,62
47,42,59,62
42,59,62
47,59,62
47,54,62
45,54,62
45,62
45
45,43,59,62
43,59,62
38,43,59,62
38,59,62
38,40,59,62
40,59,62
57,40,59,62
57,42,59,62
57,42,62
42,62
42,55,62,61
40,42,55,62,61
40,55,62,61
40,55,61
40,43,55,61
43,55,61
55,61
55,47,61
54,55,47,61
54,47,61
54,52,47,61
52,47,61
55,52,47,61
55,47,61
54,47,61
54,45,47,61
54,45,61
54,52,45,61
52,45,61
45,61
45,51,61,59
45,51,59
48,45,51,59
48,51,59
48,47,51,59
47,51,59
45,47,51,59
45,51,59
43,59
59
51,45,59
52,45,43
52,43
52,54,43
52,54,43,42
54,43,42
54,42
55,54,42
55,54,42,40,28
55,54,40,42,40,28
55,40,40,28
40,40,28
40,28
54,40,28
63,54,40,28
54,40,28
55,54,64,40,28
55,64,40,28
55,66,64,40,28
57,66,40,28
57,66
57,66,47,35
57,66,67,59,47,35
66,67,59,47,35
67,59,47,35
64,55,67,59,47,35
64,55,59,47,35
64,55,47,35
66,55,47,35
66,55,57,47,35
66,57,47,35
66,57
66,67,57
59,67,57
59,67
67
67,47,35
61,52,47,35
61,64,52,47,35
64,52,47,35
52,47,35
67,52,47,35
67,47,35
62,67,47,35
67,47,35
67,47,45,35,33
67,45,33
60,67,45,33
60,45,33
60,67,45,33
60,59,67,45,33
59,67,45,33
67,45,33
66,57,67,45,33
66,57,45,33
55,57,64,45,33
55,64,45,33
55,54,64,45,33
55,54,64,63,45,33
54,64,63,45,33
54,64,63,45,47,33,35
54,64,63,47,35
54,63,47,35
63,47,35
47,63,47,35
66,47,63,47,35
66,47,47,35
47,47,35
47,35
69,47,35
49,69,47,35
49,51,69,47,35
51,69,47,35
51,69
69
52,69
52,69,40,28
52,40,28
52,54,69,40,28
54,69,40,28
54,69,55,40,28
67,54,69,55,40,28
67,69,55,40,28
67,55,40,28
67,66,55,40,28
57,66,55,40,28
57,66,40,28
57,66
57,66,43,31
57,64,59,43,31
64,59,43,31
67,64,59,43,31
67,59,43,31
71,59,43,31
57,71,59,43,31
57,71,43,31
57,71
57,71,43,31
57,71,55,43,31
71,55,43,31
59,71,55,67,43,31
59,67,43,31
72,64,67,43,31
72,64,43,31
72,71,64,43,31
71,64,43,31
71,64,69,43,31
71,64,69,43,42,31,30
64,69,43,42,31,30
64,69,42,30
61,64,69,42,30
61,69,42,30
61,66,69,42,30
66,69,42,30
64,69,42,30
69,42,30
63,69,42,30
66,63,69,42,30
66,63,42,30
66,71,63,42,30
71,63,42,30
69,71,63,42,30
69,63,42,30
69,63
69,64,67
69,64,67,40,28
64,67,40,28
67,40,28
52,67,40,28
67,40,28
64,67,40,28
66,62,67,40,28
66,62,40,28
62,40,28
64,40,28
60,64,40,28
60,52,64,40,28
52,64,40,28
60,64,40,28
60,40,28
40,28
62,59,40,28
59,40,28
57,64,60,40,28
57,52,64,60,40,28
52,64,60,40,28
52,64,60,57,40,28
64,60,57,40,28
62,64,60,57,40,28
62,60,57,40,28
62,57,40,28
57,40,28
59,57,40,28
59,71,57,40,28
59,71,40,28
52,59,71,40,28
52,59,54,71,40,28
59,54,71,40,28
71,40,28
64,55,71,40,28
55,71,40,28
55,40,28
55
55,71
49,67,71
49,67,52,71
67,52,71
52,71
71
64,71
64,55,71
64,72,55,71
72,55,71
72,55
55
61,55
61,55,69
61,69
61,55,69
55,69
63,55,54,69
63,54,69
63,64,54,69
52,64,54,69
52,64,69
52,69
52
66,51,71
51,71
69,51,71
69,54,71
54,71
63,54,71
63,57,71
57,71
59,57,71
59,57
59,57,64
59,64
64
57,60,64
60,64
64
59,64
55,59,64
55,59
55,59,66
55,59,54,66
59,54,66
54,66
66
59,66,67
52,59,67
52,40,59,67
40,59,67
52,59,67
52,67
52,59,50,67
59,50,67
50,67
50
48,67
48,64,67
48,40,64,67
40,64,67
48,40,64,67
48,64,67
48,62,47,67
62,47,67
47,67
45,67,60
48,67,60
64,48,67,60
64,48,60
48,60
69,52,60
69,67,52,60
67,52,60
66,67,52,60
66,52,60
66,67,52,60
50,67,52,60
50,67,60
50,64,60
50,64,48,60
64,48,60
66,64,48,60
66,47,60
47,60
67,47,60
67,47,46,60
67,46,60
66,46,60
46,60
67,46,60
67,46,49,60
67,66,46,49,60
67,66,49,60
66,49,60
67,66,49,60
67,49,60
67,66,49,60
66,49,60
66,67,49,60
67,49,60
66,67,49,60
66,67,60
54,67,60
54,67,66,60
54,66,60
54,46,66,60
46,66,60
66,60
47,66,60
61,47,66,60
61,47,66
63,47,66
63,66
57,47,66
47,66
64,47
64,47,56
64,47,56,40
64,56,40
59,56,40
59,56,40,64
40,64
42,40,64
57,42,40,64
57,42,64
42,64
59,44,64
59,62,44,64
59,62,44
59,62,44,60
62,44,60
44,60
60
59
40,59
59,60
45,60
52,45,60
45,60
45,60,57
45,60,47,57
62,45,47,57
62,47,57
62,64,47,57
64,48,47,57
64,48,57
64,48
60,64,48
60,48
60,69,48
69,48
63,69,48,45
63,69,45
69,45
45
64
68,64,52
64,52
62,64,52
62,71,64,52
71,64,52
64,52
60,64,74,52
60,68,64,74,59,52
68,74,59,52
74,59,52
59,52
72,57,69,52
57,69,52
76,57,69,52
76,57,60,69,52
76,60,69,52
60,69,52
81,60,69,52
59,81,60,69,52
59,81,69,52
59,81,57,69,52
81,57,69,52
75,81,57,69,52
75,57,69,52
57,69,52
59,57,69,76,52
59,69,76
59,69,76,52
69,76,52
64,69,76,52
63,69,76,52
69,76,52
64,69,76,52
64,69,76,52,59
64,76,52,59
76,52,59
68,76,52,59
68,66,76,52,59
66,76,52,59
76,52,59
68,76,52,59
71,68,76,52,59
71,68,52,59
71,76,68,52,59
76,68,52,59
75,76,68,52,59
75,68,52,59
76,52,59
76,71,52,59
64,76,71,52,59
76,71,52,59
55
64,55
62,55
62,55,60
55,60
60
59,55
52,59,55
52,50,59,55
50,59,55
48,50,59,55
48,60,59,55
48,60,55
48,60
48,60,55,62
48,60,47,55,62
60,47,55,62
47,55,62
50,47,55,62
50,55,62
55,62
43,55,62
53,43,55,62
53,43,62
43,52,62
52,62
48,52,62
52,62
52
36,52
36,52,60
54,36,52,60
54,36,60
36,60
60
59,55
40,59,55
59,55
52,59,55
52,55
52,67,55
52,67
52,67,57
67,57
42,67,57
67,57
50,67,57
50,57
50,66,57
50,66
50,66,59
66,59
45,66,59
66,59
66,59,55
64,59,55
64,55
55
72,55
57,72,55
57,72
45,57,72
57,72
57,72,54
63,57,72,54
63,72,54
63,54
54
71,54
55,71,54
55,71
47,55,71
55,71
55,71,52
61,55,71,52
61,71,52
61,52
69,52
69,52,54
49,69,52,54
49,69,54
69,54
51,69,54
51,69,59,54
51,59,54
51,59,67,54,52
67,54,52
67,52
64,67,52
64,62,67,52
62,67,52
67,52
60,67,52
67,59,52
59,52
59
67,59
67,52,59
67,52,50,66,59
52,50,66,59
50,66,59
49,50,66,59
64,49,50,66,59
64,49,66,59
64,49,59
49,59
49
62,47
59,62,47
57,62,47
57,62,55,47
62,55,47
55,47
47
54,47
54,47,62
54,62
47,54,62
45,54,62
45,54,43,55,62
43,55,62
55,62
62
62,57
42,62,57
42,45,62,57
45,62,57
62,57
50,62,57
60,50,62,57
60,50,57
50,57
50,59,57
59,57
43,59,57
43,59
59
55,59
55,61
62
54,62
54,47,62
47,62
62
59,62
59
59,62
59,62,64
62,64
49,62,64
62,64
57,62,64
57,64
57,61,64
57,61,64,66
57,61,66
61,66
50,61,66
61,66
61,62,66
62,66
59,62,66
62,66
62
67
67,64
52,67,64
67,64
61,67,64
61,64
61,58,64
58,64
58
58,66,62
66,62
54,66,62
66,62
59,66,62
59,62
56,59,62
59,62
59
59,61,64
61,64
56,61,64
61,64
58,61,64
54,58,61,64
54,58
58,62
59,62
71,59,62
59,62
69,59,62
69,59,62,47
59,62,47
67,59,62,47
59,62,47
59,62,47,66
62,47,66
47,66
66
64,48,66
48,66
62,48,66
62,48,47,66
62,47,66
60,45,47,66
60,45,66
45,66
59,45,67
59,45,67,43,31
59,45,67,43,43,31
59,67,43,43,31
67,43,43,31
43,43,31
76,43,43,31
74,43,43,31
74,43,31
74,72,43,31
72,43,31
72
71
71,43,31
64,71,43,31
64,71,62,43,31
71,62,43,31
62,43,31
60,62,43,31
72,60,43,31
72,60
60
59
59,74
59,74,43,31
59,62,74,43,31
62,74,43,31
74,43,31
55,74,43,31
64,55,74,43,31
64,55,43,31
55,43,31
55
55,40,28
55,72,40,28
72,40,28
60,72,40,28
72,40,28
52,72,40,28
66,52,40,28
52,40,28
40,28
71
71,43,31
52,71,43,31
71,43,31
71,64,43,31
64,43,31
67,64,43,31
64,43,31
64,43,45,31,33
64,45,33
72,64,45,33
72,45,33
54,72,45,33
72,45,33
72,62,45,33
69,62,45,33
62,45,33
74,62,45,33
74,62,47,45,35,33
74,62,47,35
74,47,35
57,74,47,35
74,47,35
74,67,47,35
67,47,35
71,67,47,35
67,47,35
67,47,45,35,33
72,67,47,45,35,33
72,67,45,33
72,45,33
57,72,45,33
72,45,33
72,66,45,33
66,45,33
63,66,45,33
66,45,33
66,43,45,31,33
71,66,43,45,31,33
71,66,43,31
71,43,31
59,71,43,31
71,43,31
71,64,43,31
64,43,31
61,64,43,31
64,43,31
69,64,43,31
69,64
69,64,42,30
61,69,42,30
69,42,30
69,63,42,30
63,42,30
59,63,42,30
63,42,30
42,30
67
67,40,28
64,67,40,28
64,67,62,40,28
67,62,40,28
60,67,62,40,28
60,62,40,28
60,40,28
40,28
59,40,28
40,28
57,40,28
66,57,40,28
64,57,55,40,28
64,55,40,28
55,40,28
63,54,55,40,28
63,54,40,28
54,40,28
64,54,52,67,40,28
64,52,67,40,28
64,52,67
52,67
64,52,67
64,67
64,62,67
62,67
67
60,67
60
67
59,67
52,59,67
52,59,50,67
59,50,67
59,50,67,48
60,59,50,67,48
60,67,48
67,48
67,62
47,67,62
