48
72,48
74,48
75
79
83
84
46
84,46
44
72,44
74,44
75
79
83
84
43
84,43
41
72,41
74,41
75
79
83
84
39
84,39
41
82,41
80,41
79,41
77
75
74
72
71,43
72,43
74,43
68,43
67
77
75,36
74,36
72,36
51
71,51
72,51
74,51
75,56
79,56
77,56
75,56
80,36
79,36
77,36
75,36
77,38
80,38
70,38
53
72,53
74,53
75,53
77,58
80,58
79,58
77,58
82,38
80,38
79,38
77,38
79,39
77,39
79,39
82,39
74,56
72,56
74,56
82,56
75,55
74,55
75,55
82,55
77,58
75,58
77,58
80,58
79,39
77,39
79,39
75,39
79,51
74,51
79,51
72,51
71,50
69,50
71,50
80,50
71,43
79,43
71,43
77,43
75,48
74,48
75,48
79,48
84,58
87,58
87,57
79,57
78,57
78,55
79,55
81,55
82,55
84,54
75,54
74,54
74,57
76,57
78,57
79,57
81,54
71,54
72,54
72,50
75,50
74,50
72,50
70,55
74,55
79,55
78,55
79,38
74,38
75,38
73,38
74,54
78,54
81,54
79,54
81,38
74,38
75,38
73,38
74,55
79,55
82,55
81,55
82,38
74,38
75,38
73,38
74,54
81,54
84,54
84,38
75,38
74,38
72,38
70,55
74,55
79,51
81,51
82,48
82,50
81,50
82,50
81,50
79,51
72,51
71,51
71,50
74,50
75,50
77,50
75,48
68,48
67,48
67,46
70,46
72,46
74,46
72,45
67,45
66,45
66,38
87,38
86,38
84,38
82,43
84,43
86,46
79,46
82,48
81,48
79,50
78,50
79,51
82,51
73,55
73,58
76,58
74,52
73,52
74,54
76,54
78,57
79,57
81,54
72,50
70,55
79,51
69,48
78,50
43
67,43
69,43
70
74
78
79
41
79,41
39
67,39
69,39
70
74
78
79
38
79,38
36
67,36
69,36
70
74
78
79
34
79,34
36
77,36
75,36
74,36
72
70
69
67
66,38
67,38
69,38
63,38
62
72
70,43
69,43
67,43
46
66,46
67,46
69,46
70,51
74,51
72,51
70,51
75,43
74,43
72,43
70,43
72,44
75,44
74,44
72,44
71,53
72,53
74,53
75,53
77,50
80,50
79,50
77,50
79,47
77,47
75,47
74,47
75,48
74,48
72,48
51
71,51
72,51
74,51
75,56
79,56
77,56
75,56
80,48
79,48
77,48
75,48
77,50
80,50
79,50
77,50
76,58
77,58
79,58
80,58
82,55
85,55
84,55
82,55
84,52
82,52
80,52
79,52
80,53
79,53
80,53
84,53
76,46
74,46
76,46
84,46
77,44
76,44
77,44
84,44
79,48
77,48
79,48
82,48
80,41
79,41
77,41
79,41
80,53
77,53
80,53
75,53
73,58
72,58
73,44
84,44
73,43
82,43
73,41
80,41
79,39
77,39
75,39
77,39
79,51
75,51
79,51
73,51
72,44
70,44
72,55
82,55
72,53
80,53
72,51
79,51
77,49
75,49
73,48
75,48
77,46
73,46
77,44
72,44
70,43
68,43
70,53
80,53
70,52
79,52
70,55
77,55
76,36
74,36
72,36
48
67,48
68,48
70,48
64,43
73,43
72,43
70,43
79,52
70,52
68,52
67,52
68,36
72,36
70,36
68,36
77,48
68,48
67,48
65,48
64,43
73,43
72,43
70,43
79,52
70,52
68,52
67,52
68,41
72,41
70,41
68,41
77,44
68,44
67,44
65,44
66,46
68,46
66,46
65,46
66
71
70,48
69,48
70,49
71,49
70,49
69,49
70
78
77,43
76,43
77,44
72,41
82,48
80,48
80,36
79,36
80,36
79,36
77,36
77,41
80,41
77,41
72
73,53
73,52
53
79,53
80,53
84
85,41
39
79,39
75,39
71
72,51
72,50
51
78,51
79,51
83
84,39
38
82,38
80,38
79,38
77
75
74
72
71,43
72,43
74,43
68,43
67
77
75
74
75,36
74,36
75,36
79,36
71,53
69,53
71,53
79,53
72,51
71,51
72,51
79,51
74,55
72,55
74,55
77,55
75,48
74,48
72,48
74,48
75,36
72,36
75,36
70,36
68,41
67,41
68,51
79,51
68,50
77,50
68,48
75,48
74,46
72,46
70,46
72,46
74,34
70,34
74,34
68,34
67,39
65,39
67,50
77,50
67,48
75,48
67,46
74,46
72,44
70,44
68,43
70,43
72,41
68,41
72,39
67,39
66,38
64,38
66,48
75,48
66,45
74,45
66,50
72,50
71,43
80,43
79,43
77,43
86,43
80,43
79,43
77,43
71,43
80,43
79,43
77,43
86
80
79
77
76,36
73,36
72,36
70,36
79,36
73,36
72,36
70,36
64,36
73,36
72,36
70,36
79
73
72
70
69,41
78,41
77,41
75,41
84,41
78,41
77,41
75,41
69,41
78,41
77,41
75,41
84
78
77
75
74,34
71,34
70,34
68,34
77,34
71,34
70,34
68,34
62,34
71,34
70,34
68,34
77
71
70
68
67,39
76,39
75,39
73,39
82,39
76,39
75,39
73,39
67,39
76,39
75,39
73,39
82
76
75
73
72,32
71,32
72,32
76,32
77,44
80,44
80,38
72,38
71,38
71,53
72,53
74,53
75,53
77,47
68,47
67,47
67,50
69,50
71,50
72,50
74,43
64,43
65,43
65,47
68,47
67,47
65,47
63,48
67,48
72,48
71,48
72,43
67,43
68,43
66,43
67,47
71,47
74,47
72,47
74,43
67,43
68,43
66,43
67,48
72,48
75,48
74,48
75,43
67,43
68,43
66,43
67,47
74,47
77,47
77,43
80,43
79,43
77,43
75,48
79,48
84,44
86,44
87,41
86,43
84,44
77,44
76,44
76,43
79,43
80,43
82,43
80,41
73,41
72,41
72,39
75,39
77,39
79,39
77,38
72,38
71,38
71,43
68,43
67,43
65,43
63,36
65,36
63,36
62,36
63
68
67,38
66,38
67,39
68,39
67,39
66,39
67
73
