43,31,74,62,67,71,43
55,43,31,74,62,67,71,43
43,31,74,62,67,71,43
59,55,43,31,74,62,67,71,43
43,31,74,62,67,71,43
62,59,55,43,31,74,62,67,71,43
74,62,67,71
67,62,59,74,62,67,71
74,62,67,71
71,67,62,74,62,67,71
74,62,67,71
74,71,67,74,62,67,71
74,62,67,71
77,74,71,74,62,67,71
43,31,76,60,67,72,43
55,43,31,76,60,67,72,43
43,31,76,60,67,72,43
60,55,43,31,76,60,67,72,43
43,31,76,60,67,72,43
64,60,55,43,31,76,60,67,72,43
76,60,67,72
67,64,60,76,60,67,72
76,60,67,72
72,67,64,76,60,67,72
76,60,67,72
76,72,67,76,60,67,72
76,60,67,72
79,76,72,76,60,67,72
45,33,74,66,69,72,45
57,45,33,74,66,69,72,45
45,33,74,66,69,72,45
60,57,45,33,74,66,69,72,45
45,33,74,66,69,72,45
66,60,57,45,33,74,66,69,72,45
74,66,69,72
69,66,60,74,66,69,72
74,66,69,72
72,69,66,74,66,69,72
74,66,69,72
78,72,69,74,66,69,72
74,66,69,72
81,78,72,74,66,69,72
47,35,79,67,71,74,47
59,47,35,79,67,71,74,47
47,35,79,67,71,74,47
62,59,47,35,79,67,71,74,47
47,35,79,67,71,74,47
67,62,59,47,35,79,67,71,74,47
79,67,71,74
71,67,62,79,67,71,74
79,67,71,74
74,71,67,79,67,71,74
79,67,71,74
79,74,71,79,67,71,74
79,67,71,74
83,79,74,79,67,71,74
48,36,79,72,60,67,76,48
60,48,36,79,72,60,67,76,48
48,36,79,72,60,67,76,48
64,60,48,36,79,72,60,67,76,48
48,36,79,72,60,67,76,48
67,64,60,48,36,79,72,60,67,76,48
79,72,60,67,76
72,67,64,79,72,60,67,76
79,72,60,67,76
76,72,67,79,72,60,67,76
79,72,60,67,76
79,76,72,79,72,60,67,76
79,72,60,67,76
84,79,76,79,72,60,67,76
74,48,36,78,69,60,66,74,48
74,62,48,36,78,69,60,66,74,48
74,48,36,78,69,60,66,74,48
74,66,62,48,36,78,69,60,66,74,48
74,48,36,78,69,60,66,74,48
74,69,66,62,48,36,78,69,60,66,74,48
74,78,69,60,66,74
74,74,69,66,78,69,60,66,74
74,78,69,60,66,74
74,78,74,69,78,69,60,66,74
74,78,69,60,66,74
74,81,78,74,78,69,60,66,74
74,78,69,60,66,74
74,86,81,78,78,69,60,66,74
74
74,47,35,79,67,71,74,47
74,55,47,35,79,67,71,74,47
74,47,35,79,67,71,74,47
74,59,55,47,35,79,67,71,74,47
59,55,47,35,79,67,71,74,47
47,35,79,67,71,74,47
72,62,59,55,47,35,79,67,71,74,47
79,67,71,74
71,67,62,59,79,67,71,74
79,67,71,74
69,71,67,62,79,67,71,74
79,67,71,74
67,74,71,67,79,67,71,74
74,71,67,79,67,71,74
66,74,71,67,79,67,71,74
79,67,71,74
67,79,74,71,79,67,71,74
69,52,40,74,64,67,71,52
69,67,52,40,74,64,67,71,52
67,52,40,74,64,67,71,52
69,52,40,74,64,67,71,52
69,67,52,40,74,64,67,71,52
67,52,40,74,64,67,71,52
55,67,52,40,74,64,67,71,52
67,52,40,74,64,67,71,52
59,67,55,52,40,74,64,67,71,52
67,52,40,74,64,67,71,52
66,62,59,55,52,40,74,64,67,71,52
74,64,67,71
