
74,56,44,56
72,76,68,52,40,52
71,76,68,52,40,52
72,81,64
74,81,64
72,81,76,64,57,45,57
71,81,76,64,57,45,57
69,60,81,48,60
81,60,81,48,60
76,76,81,69,57,45,57
79,76,81,69,57,45,57
77,77,62
79,77,62
77,77,74,62,57,45,57
76,77,76,62,57,45,57
74,53,77,41,53
72,53,77,41,53
71,74,77,65,50,38,50
69,74,77,65,50,38,50
71,79,62
72,79,62
71,79,74,62,55,43,55
69,79,74,62,55,43,55
67,59,79,47,59
79,59,79,47,59
74,74,79,67,55,43,55
77,74,79,67,55,43,55
76,76,60
77,76,60
76,76,72,60,55,43,55
74,76,74,60,55,43,55
72,52,76,40,52
71,52,76,40,52
69,72,76,64,48,36,48
67,72,76,64,48,36,48
69,77,60
70,77,60
69,77,72,60,53,41,53
67,77,72,60,53,41,53
65,57,77,45,57
77,57,77,45,57
72,72,77,65,53,41,53
76,72,77,65,53,41,53
74,74,59
76,74,59
74,74,71,59,53,41,53
72,74,72,59,53,41,53
71,50,74,38,50
69,50,74,38,50
68,71,74,62,47,35,47
66,71,74,62,47,35,47
68,76,59
69,76,59
68,76,71,59,52,40,52
66,76,71,59,52,40,52
64,56,76,44,56
76,56,76,44,56
71,76,76,68,52,40,52
74,76,76,68,52,40,52
72,81,64
74,81,64
72,81,76,64,52,40,52
71,81,76,64,52,40,52
69,48,81,36,48
81,48,81,36,48
76,76,81,72,45,33,45
79,76,81,72,45,33,45
77,77,74,57,45,57
79,77,74,57,45,57
77,77,74,74,57,45,57
76,77,76,74,57,45,57
74,77
77,77
71,74,68,71,45,33,45
74,74,68,71,45,33,45
76,76,72,64,57,45,57
74,74,71,64,57,45,57
72,72,69,64,45,33,45
76,76,72,64,45,33,45
74,74,71,64,52,40,52
72,72,69,64,52,40,52
71,71,68,64,40,28,40
74,74,71,64,40,28,40
72,72,69,64,45,33,45
69,69,64,60,57,45,57
69,69,64,60,59,47,59
60,48,60
64,60,48,60
69,72,69,64,57,45,57
72,72,69,64,57,45,57
77,72,69,69,45,33,45
79,72,69,69,45,33,45
81,72,69,69,45,33,45
81,72,69,69
77,72,69,69
75,71,69,69
76,71,69,69
78,71,69,69
75,71,69,69
76,71,67,67
71,71,67,67
67,71,67,67,55,43,55
64,71,67,67,57,45,57
63,71,67,67,59,47,59
64,71,67,67,59,47,59
67,71,67,67,55,43,55
71,71,67,67,55,43,55
76,70,67,67,43,31,43
77,70,67,67,43,31,43
79,70,67,67,43,31,43
79,70,67,67
76,70,67,67
73,69,67,67
74,69,67,67
76,69,67,67
73,69,67,67
74,69,65,65
69,69,65,65
65,69,65,65,53,41,53
62,69,65,65,55,43,55
61,69,65,65,57,45,57
62,69,65,65,57,45,57
65,69,65,65,53,41,53
69,69,65,65,53,41,53
74,68,65,65,41,29,41
76,68,65,65,41,29,41
77,68,65,65,41,29,41
77,68,65,65
74,68,65,65
71,67,65,65
72,67,65,65
74,67,65,65
71,67,65,65
72,67,64,64
67,67,64,64
69,53,41,53
71,53,41,53
72,52,40,52
67,52,40,52
74,50,38,50
67,50,38,50
76,48,36,48
71,48,36,48
72,60,48,60
74,60,48,60
76,59,47,59
72,59,47,59
78,57,45,57
72,57,45,57
79,55,43,55
67,55,43,55
71,57,45,57
74,57,45,57
79,55,43,55
79,79,74,71,53,41,53
79,84,79,72,52,40,52
72,84,79,72,52,40,52
76,84,79,72,55,43,55
79,84,79,72,55,43,55
84,52,40,52
84,79,76,72,48,36,48
84,81,77,72,53,41,53
72,81,77,72,53,41,53
76,81,77,72,57,45,57
79,81,77,72,57,45,57
84,53,41,53
84,77,77,74,50,38,50
84,79,76,67,52,40,52
84,77,77,67,52,40,52
72,76,79,67,48,36,48
72,79,76,67,48,36,48
74,77,74,67,55,43,55
74,76,76,67,55,43,55
83,74,77,67,43,31,43
83,77,74,67,43,31,43
84,76,72,67,36,24,36
79,76,72,67,36,24,36
76,72,67,64,48,36,48
72,72,67,64,50,38,50
60,52,40,52
72,72,52,40,52
71,71,67,64,48,36,48
72,72,67,64,48,36,48
74,74,67,62,47,35,47
72,72,67,62,47,35,47
71,71,55,43,55
72,72,55,43,55
76,76,67,60,48,36,48
72,72,67,60,48,36,48
71,71,55,43,55
72,72,55,43,55
77,77,71,65,50,38,50
72,72,71,65,50,38,50
71,71,55,43,55
72,72,55,43,55
79,79,72,64,52,40,52
72,72,72,64,52,40,52
71,71,55,43,55
72,72,55,43,55
81,81,72,60,53,41,53
82,82,72,60,53,41,53
81,81,71,67,55,43,55
79,79,71,67,55,43,55
77,77,72,60,57,45,57
76,76,72,60,57,45,57
74,74,69,65,53,41,53
72,72,69,65,53,41,53
71,71,71,62,55,43,55
71,71,72,62,57,45,57
67,67,74,59,59,47,59
67,67,72,59,57,45,57
83,83,71,62,55,43,55
83,83,69,62,53,41,53
83,83,67,67,52,40,52
83,83,65,67,50,38,50
83,83,64,67,48,36,48
83,83,74,67,48,36,48
81,81,72,69,52,40,52
80,80,71,71,52,40,52
81,81,69,72,48,36,48
81,81,67,72,48,36,48
84,84,66,60,45,33,45
84,84,64,60,45,33,45
84,84,66,57,50,38,50
78,78,74,69,38,26,38
79,78,74,69,38,26,38
81
78
79
76
78
74
73
74
78
74
81
78
86
74,74,69,57,54,42,54
74,74,67,57,52,40,52
81,81,66,62,50,38,50
81,81,64,62,48,36,48
81,81,62,66,47,35,47
81,81,60,66,45,33,45
81,81,62,66,47,35,47
81,81,72,66,47,35,47
79,79,71,67,50,38,50
78,78,69,69,50,38,50
79,79,67,71,47,35,47
79,79,66,71,47,35,47
83,83,64,59,43,31,43
83,83,63,59,43,31,43
83,83,64,55,48,36,48
76,76,69,67,36,24,36
78,76,69,67,36,24,36
79
76
78
75
76
72
71
72
76
72
79
76
84
72,76,67,64,60,48,60
72,75,67,64,59,47,59
79,76,67,64,60,48,60
79,76,67,64,62,50,62
79,76,69,66,60,48,60
79,76,71,67,59,47,59
79,76,72,69,57,45,57
79,76,72,69,59,47,59
78,78,72,72,57,45,57
79,79,72,72,55,43,55
81,81,54,63,42,54
81,81,71,63,55,43,55
72,72,69,66,54,42,54
72,72,67,66,52,40,52
71,71,66,66,51,39,51
71,71,66,66,47,35,47
81,81,78,59,49,37,49
81,81,78,59,51,39,51
79,79,76,69,52,40,52
79,79,76,69,54,42,54
71,71,64,67,55,43,55
71,71,64,67,52,40,52
69,69,64,64,48,36,48
71,71,64,64,48,36,48
72,72,63,67,47,35,47
71,71,63,67,47,35,47
69,69,64,69,48,36,48
67,67,64,71,48,36,48
66,66,72,69,45,33,45
64,64,72,67,45,33,45
63,63,72,66,47,35,47
72,72,66,69,47,35,47
72,72,66,69,49,37,49
72,72,66,69,51,39,51
71,71,67,67,52,40,52
71,71,67,67,54,42,54
76,76,76,72,55,43,55
76,76,76,72,57,45,57
79,79,76,71,59,47,59
79,79,76,71,57,45,57
78,78,75,71,59,47,59
79,79,76,71,59,47,59
78,78,75,71,59,47,59
79,79,76,71,59,47,59
78,78,75,71,47,35,47
79,79,76,71,47,35,47
78,78,75,71,47,35,47
79,79,76,71,47,35,47
78,78,75,71,57,45,57
79,78,75,71,57,45,57
81,78,75,71,59,47,59
79,78,75,71,59,47,59
78,57,45,57
81,57,45,57
76,55,43,55
81,55,43,55
75,81,78,72,54,42,54
76,81,78,72,54,42,54
78,81,78,72,55,43,55
76,81,78,72,55,43,55
75,54,42,54
78,54,42,54
72,52,40,52
78,52,40,52
69,84,79,66,51,39,51
71,84,79,66,51,39,51
72,84,79,66,52,40,52
71,84,79,66,52,40,52
69,54,42,54
72,54,42,54
67,55,43,55
72,55,43,55
66,69,66,72,57,45,57
67,69,66,72,57,45,57
69,69,66,72,59,47,59
67,69,66,72,59,47,59
66,60,48,60
69,60,48,60
64,54,42,54
69,54,42,54
63,69,66,63,59,47,59
69,69,66,63,59,47,59
59,69,66,63,57,45,57
61,69,66,63,55,43,55
63,69,66,63,54,42,54
64,69,66,63,54,42,54
66,69,66,63,52,40,52
67,69,66,63,52,40,52
69,51,39,51
71,71,67,51,39,51
73,73,69,64,49,37,49
75,75,71,64,49,37,49
76,76,73,64,47,35,47
78,78,75,64,47,35,47
79,79,76,72,45,33,45
81,81,78,72,45,33,45
83,83,79,71,43,31,43
76,76,67,72,48,36,48
78,78,69,72,45,33,45
75,75,66,71,47,35,47
76,76,64,71,36,24,36
74,74,64,71,36,24,36
72,72,76,69,36,24,36
71,71,74,69,36,24,36
69,69,72
69,69,71
69,69,69,64,60,48,60
69,69,67,64,60,48,60
69,69,66,66,51,39,51
71,71,64,66,51,39,51
72,72,63,69,51,39,51
72,72,64,69,51,39,51
72,72,66,51,39,51
71,71,67,51,39,51
69,69,69,66,54,42,54
67,67,71,66,54,42,54
66,66,72,63,45,33,45
67,67,71,63,45,33,45
69,69,69,66,45,33,45
69,69,67,66,45,33,45
69,69,66,45,33,45
67,67,64,45,33,45
66,66,63,69,48,36,48
64,64,64,69,48,36,48
63,63,69,57,42,30,42
71,71,64,59,43,31,43
71,71,64,59,45,33,45
67,67,64,59,47,35,47
69,67,64,59,47,35,47
67,67,64,59,47,35,47
69,67,64,59,47,35,47
66,66,63,59,47,35,47
64,64,63,59,47,35,47
64,64,59,55,40,28,40
64,64,59,55,52,40,52
64,64,59,55,51,39,51
52,40,52
71,52,40,52
69,54,42,54
71,54,42,54
76,55,43,55
75,55,43,55
76,71,67,64,55,43,55
76,76,71,67
71,76,71,67
69,52,40,52
71,52,40,52
79,59,47,59
78,75,71,66,59,47,59
78,76,73,67,59,47,59
78,78,75,69
71,78,75,69
69,47,35,47
71,47,35,47
78,39,27,39
76,39,27,39
78,71,63,66,39,27,39
78,78,69,63
71,78,69,63
69,47,35,47
71,47,35,47
81,52,40,52
79,76,71,67,52,40,52
79,78,71,69,52,40,52
79,79,76,71
76,79,76,71
75,76,67,64
76,76,67,64
78,78,69,64
76,78,69,64
75,78,69,64
76,78,69,64
80,80,71,62
76,80,71,62
75,80,71,62
76,80,71,62
81,81,72,60
76,81,72,60
75,81,72,60,52,40,52
76,81,72,60,52,40,52
83,83,68,59,40,28,40
76,83,68,59,40,28,40
75,83,68,59,52,40,52
76,83,68,59,52,40,52
84,84,69,57,45,33,45
69,84,69,57,45,33,45
68,76,69,57,45,33,45
69,76,69,57,45,33,45
73,73,67,57
69,73,67,57
68,73,67,57
69,73,67,57
74,74,65,59
69,74,65,59
68,74,65,59,57,45,57
69,74,65,59,57,45,57
76,76,64,61,45,33,45
69,76,64,61,45,33,45
68,76,64,61,57,45,57
69,76,64,61,57,45,57
77,77,62,62,50,38,50
62,77,62,62,50,38,50
61,69,62,62,50,38,50
62,69,62,62,50,38,50
66,66,57,60
62,66,57,60
61,66,57,60
62,66,57,60
67,67,62,59
62,67,62,59
61,67,62,59,50,38,50
62,67,62,59,50,38,50
69,69,66,57,38,26,38
62,69,66,57,38,26,38
61,69,66,57,50,38,50
62,69,66,57,50,38,50
71,71,67,55,43,31,43
67,71,67,55,43,31,43
66,71,67,55,43,31,43
67,71,67,55,43,31,43
71,71,65,55
67,71,65,55
66,71,65,55
67,71,65,55
72,72,64,57
67,72,64,57
66,72,64,57,55,43,55
67,72,64,57,55,43,55
74,74,62,59,43,31,43
67,74,62,59,43,31,43
66,74,62,59,55,43,55
67,74,62,59,55,43,55
76,76,60,60,48,36,48
72,76,60,60,48,36,48
71,76,60,60,48,36,48
72,76,60,60,48,36,48
76,76,67,60,58,46,58
72,76,67,60,58,46,58
71,76,67,60,58,46,58
72,76,67,60,58,46,58
77,77,72,60,57,45,57
72,77,72,60,57,45,57
71,77,72,60,57,45,57
72,77,72,60,57,45,57
79,79,76,58,55,43,55
72,79,76,58,55,43,55
71,79,76,58,55,43,55
72,79,76,58,55,43,55
81,81,77,60,53,41,53
82,81,77,60,53,41,53
81,81,77,60,52,40,52
79,81,77,60,52,40,52
77,50,38,50
76,50,38,50
74,53,41,53
72,53,41,53
70,55,43,55
69,55,43,55
70,53,41,53
81,53,41,53
79,52,40,52
77,52,40,52
76,55,43,55
74,55,43,55
73,57,45,57
74,57,45,57
73,59,47,59
71,59,47,59
69,61,49,61
67,61,49,61
65,69,57,45,57
64,69,57,45,57
65,74,53,41,53
69,74,53,41,53
74,74,69,65,57,45,57
77,74,69,65,57,45,57
81,53,74,62,41,53
81,69,74,62,50,38,50
81,70,55,43,55
79,70,55,43,55
77,70,74,62,58,46,58
81,70,74,62,58,46,58
79,82,64,55,43,55
77,82,64,55,43,55
76,67,73,70,50,38,50
79,67,73,70,50,38,50
77,69,74,69,62,50,62
76,67,74,69,62,50,62
74,65,69,62,50,38,50
77,69,69,62,50,38,50
76,67,69,64,57,45,57
74,65,69,64,57,45,57
73,64,69,64,45,33,45
76,67,69,64,45,33,45
74,65,69,65,50,38,50
74,62,69,65,38,26,38
72
74,72
73,72,65,65
74,72,65,65
76,72,67,67
74,72,67,67
73,72,67,67
74,72,67,67
77,72,69,69
74,72,69,69
73,72,69,69
74,72,69,69
79,72,70,70
74,72,70,70
73,72,70,70
74,72,70,70
81,72,66,66
74,72,66,66
73,72,66,66
74,72,66,66
82,72,67,67
82,69,70,62,55,43,55
82,69,70,62,57,45,57
82,65,74,67,55,43,55
82,65,74,67,53,41,53
82,70,79,70,52,40,52
82,70,79,70,50,38,50
82,72,76,72,48,36,48
72,72,76,72,48,36,48
71,72,72,67,60,48,60
72,72,72,67,60,48,60
76,72,67,67
72,72,67,67
71,72,67,67
72,72,67,67
77,72,69,69
72,72,69,69
71,72,69,69
72,72,69,69
79,72,64,64
72,72,64,64
71,72,64,64
72,72,64,64
81,72,65,65
81,72,69,60,53,41,53
81,72,69,60,55,43,55
81,69,72,65,53,41,53
81,69,72,65,52,40,52
81,65,77,69,50,38,50
81,65,77,69,48,36,48
81,70,74,70,46,34,46
74,70,74,70,46,34,46
76,74,70,70,58,46,58
78,74,70,70,58,46,58
79,74,70,70
81,74,70,70
82,74,70,70
84,74,70,70
86,74,70,70
84,74,70,70
82,74,70,70
81,74,70,70
79,74,70,70
78,74,70,70
76,74,70,70
74,74,70,70
79,74,70,70
79,79,70,67,52,40,52
79,81,70,67,53,41,53
79,79,64,70,52,40,52
79,77,64,70,50,38,50
79,76,67,64,49,37,49
79,74,67,64,47,35,47
79,73,69,64,45,33,45
76,73,69,64,45,33,45
77,73,69,69,57,45,57
79,73,69,69,57,45,57
81,73,69,69
83,73,69,69
85,73,69,69
86,73,69,69
88,73,69,69
86,73,69,69
85,73,69,69
83,73,69,69
81,73,69,69
79,73,69,69
77,73,69,69
76,73,69,69
77,74,69,62
86,74,69,62
77,69,69,62,50,38,50
76,69,69,62,50,38,50
77,77,62,50,62
81,77,62,50,62
86,77,74,69,53,41,53
84,77,74,69,53,41,53
83,77,74,67,55,43,55
77,77,74,67,55,43,55
84,79,74,67,57,45,57
77,81,74,67,57,45,57
86,79,59,47,59
77,79,59,47,59
83,77,55,43,55
77,77,55,43,55
76,76,60,48,60
84,76,60,48,60
76,67,48,36,48
74,67,48,36,48
76,76,60,48,60
79,76,60,48,60
84,76,72,67,52,40,52
83,76,72,67,52,40,52
81,76,72,65,53,41,53
76,76,72,65,53,41,53
83,77,72,65,55,43,55
76,79,72,65,55,43,55
84,77,57,45,57
76,77,57,45,57
81,76,53,41,53
76,76,53,41,53
74,74,59,47,59
83,74,59,47,59
74,68,47,35,47
72,68,47,35,47
74,74,59,47,59
77,74,59,47,59
83,74,71,65,56,44,56
81,74,71,65,56,44,56
80,74,71,64,52,40,52
74,74,71,64,52,40,52
81,72,69,66,40,28,40
74,72,69,66,40,28,40
83,71,68,68
74,71,68,68
80,76,69,71,64
74,76,69,71,64
72,81,76,72
81,81,76,72
72,81,76,72,45,33,45
71,81,76,72,45,33,45
72,57,45,57
76,57,45,57
81,76,72,69,57,45,57
76,76,72,69,57,45,57
77,77,74,62
81,77,74,62
74,77,74,62,45,33,45
72,77,74,62,45,33,45
74,57,45,57
77,57,45,57
81,74,71,62,57,45,57
71,74,71,62,57,45,57
72,76,72,57
72,74,74,57
81,72,76,64,45,33,45
81,76,72,64,45,33,45
71,74,71,56,52,40,52
71,72,72,56,52,40,52
80,71,74,64,40,28,40
80,74,71,64,40,28,40
81,72,69,64,57,45,57
81,69,64,60,45,33,45
48,36,48
57,48,36,48
56,52,40,52
57,52,40,52
60,57,45,57
57,57,45,57
56,57,57,57,45,57
57,57,57,57,45,57
61,57,57,55,43,55
57,57,57,55,43,55
56,76,57,57,55,43,55
57,76,57,57,55,43,55
62,69,57,57,53,41,53
57,69,57,57,53,41,53
56,74,57,57,53,41,53
57,74,57,57,53,41,53
64,67,57,57,52,40,52
57,67,57,57,52,40,52
56,73,57,57,52,40,52
57,73,57,57,52,40,52
65,74,57,57,50,38,50
62,65,57,57,50,38,50
61,64,57,57,50,38,50
62,65,57,57,50,38,50
66,62,57,57,48,36,48
62,62,57,57,48,36,48
61,62,57,57,48,36,48
62,62,57,57,48,36,48
67,62,62,62,46,34,46
62,62,62,62,46,34,46
61,67,62,62,46,34,46
62,67,62,62,46,34,46
69,60,62,62,45,33,45
62,60,62,62,45,33,45
61,66,62,62,45,33,45
62,66,62,62,45,33,45
70,67,62,62,43,31,43
67,58,62,62,43,31,43
66,57,62,62,43,31,43
67,58,62,62,43,31,43
71,55,62,62,41,29,41
67,55,62,62,41,29,41
66,55,62,62,41,29,41
67,55,62,62,41,29,41
72,55,67,67,39,27,39
67,55,67,67,39,27,39
66,72,67,67,39,27,39
67,72,67,67,39,27,39
74,65,67,67,38,26,38
67,65,67,67,38,26,38
66,71,67,67,38,26,38
67,71,67,67,38,26,38
75,72,67,67,36,24,36
72,72,67,67,36,24,36
71,72,67,67,36,24,36
72,72,67,67,36,24,36
76,79,73,70,36,24,36
72,79,73,70,36,24,36
71,79,73,70,36,24,36
72,79,73,70,36,24,36
77,77,72,68,36,24,36
72,77,72,68,36,24,36
71,77,72,68,36,24,36
72,77,72,68,36,24,36
79,76,70,67,36,24,36
72,76,70,67,36,24,36
71,76,70,67,36,24,36
72,76,70,67,36,24,36
80,77,68,65,36,24,36
82,77,68,65,36,24,36
84,77,68,65,36,24,36
80,77,68,65,36,24,36
78,75,60,69,48,36,48
79,75,60,69,48,36,48
81,75,60,69,48,36,48
78,75,60,69,48,36,48
79,74,67,70,46,34,46
74,74,67,70,46,34,46
70,74,67,70,62,50,62
67,74,67,70,62,50,62
66,58,46,58
67,58,46,58
70,55,43,55
74,55,43,55
75,70,67,67,43,31,43
77,70,67,67,43,31,43
79,70,67,67,43,31,43
75,70,67,67,43,31,43
73,69,64,69,43,31,43
74,69,64,69,43,31,43
76,69,64,69,43,31,43
73,69,64,69,43,31,43
74,69,62,57,41,29,41
69,69,62,57,41,29,41
65,69,62,57,57,45,57
62,69,62,57,57,45,57
61,53,41,53
62,53,41,53
65,50,38,50
69,50,38,50
70,65,62,62,38,26,38
72,65,62,62,38,26,38
74,65,62,62,38,26,38
70,65,62,62,38,26,38
68,64,59,64,38,26,38
69,64,59,64,38,26,38
71,64,59,64,38,26,38
68,64,59,64,38,26,38
69,64,57,52,36,24,36
64,64,57,52,36,24,36
66,64,57,52,50,38,50
68,64,57,52,50,38,50
69,48,36,48
64,48,36,48
71,47,35,47
64,47,35,47
72,45,33,45
68,45,33,45
69,57,45,57
71,57,45,57
72,55,43,55
69,55,43,55
74,53,41,53
69,53,41,53
68,52,40,52
64,52,40,52
68,53,41,53
71,53,41,53
76,52,40,52
76,76,71,68,50,38,50
76,81,76,69,48,36,48
69,81,76,69,48,36,48
72,81,76,69,52,40,52
76,81,76,69,52,40,52
81,48,36,48
81,76,72,69,45,33,45
81,77,74,69,50,38,50
69,77,74,69,50,38,50
74,77,74,69,53,41,53
77,77,74,69,53,41,53
81,50,38,50
81,74,71,71,47,35,47
81,76,72,64,48,36,48
81,74,74,64,48,36,48
69,72,76,64,45,33,45
69,76,72,64,45,33,45
64,74,71,64,52,40,52
64,72,72,64,52,40,52
68,71,74,64,40,28,40
68,74,71,64,40,28,40
57,72,69,64,45,33,45
69,69,76,64,60,48,60
69,69,74,64,59,47,59
76,76,72,69,57,45,57
76,76,71,69,55,43,55
76,76,69,72,53,41,53
76,76,67,72,52,40,52
76,76,69,72,53,41,53
76,76,79,72,53,41,53
74,74,77,62,57,45,57
73,73,76,64,57,45,57
74,74,74,65,53,41,53
74,74,72,65,53,41,53
77,77,71,65,50,38,50
77,77,69,65,50,38,50
77,77,71,62,55,43,55
71,71,79,74,43,31,43
72,71,79,74,43,31,43
74
71
72
69
71
67
66
67
71
67
74
71
79
67,67,74,62,59,47,59
67,67,72,62,57,45,57
74,74,71,67,55,43,55
74,74,69,67,53,41,53
74,74,67,71,52,40,52
74,74,65,71,50,38,50
74,74,67,71,52,40,52
74,74,77,71,52,40,52
72,72,76,60,55,43,55
71,71,74,62,55,43,55
72,72,72,64,52,40,52
72,72,71,64,52,40,52
76,76,69,64,48,36,48
76,76,68,64,48,36,48
76,76,69,60,53,41,53
69,69,77,72,41,29,41
71,69,77,72,41,29,41
72
69
71
68
69
65
64
65
69
65
72
65
77
65,65,72,60,57,45,57
65,65,71,60,55,43,55
72,72,69,65,53,41,53
72,72,67,65,52,40,52
72,72,65,69,50,38,50
72,72,64,69,48,36,48
72,72,65,69,50,38,50
72,72,65,69,52,40,52
71,71,65,68,50,38,50
72,72,65,69,48,36,48
74,74,47,71,35,47
74,74,64,71,48,36,48
65,65,62,59,47,35,47
65,65,60,59,45,33,45
64,64,59,59,44,32,44
64,64,59,59,40,28,40
74,74,71,52,42,30,42
74,74,71,52,44,32,44
72,72,69,64,45,33,45
72,72,69,64,47,35,47
64,64,57,60,48,36,48
64,64,57,60,45,33,45
62,62,57,57,41,29,41
72,72,57,57,41,29,41
71,71,64,60,48,36,48
69,69,64,60,48,36,48
71,71,62,65,50,38,50
69,69,62,65,50,38,50
68,68,74,62,47,35,47
66,66,74,62,47,35,47
68,68,74,59,52,40,52
77,77,71,74,52,40,52
77,77,71,74,54,42,54
77,77,71,74,56,44,56
76,76,72,72,57,45,57
76,76,72,72,59,47,59
