
71
64
72
71
72
69
63
66
59
71
69
71
66
67
66
67,76
76
69,76
76
67,76
67
76,66
64,71
71
62,71
62
64,79
78,66
79,64
76,62
70,61
70
70,59
59
73,61
73
73,62
73
73,61
61
73,59
66,58
66
66,56
56
78,58
76,59
78,56
73,58
74,59
59
73,59
73
74,71
71
76,71
71
74,71
74
72,69
67,71
71
66,71
66
67,76
76
69,76
76
67,76
67
74,66
72,64
64
71,64
71
72,69
69
74,69
69
72,69
72
67,71
66,69
69
64,69
64
66,81
81
67,81
81
66,81
66
81,64
81,63
63
79,63
79
81,63,59
63,59
84,63,59
63,59
83,63,59
83
81,63,59
79,64,52
64,52
78,64,52
78
79,60
83,59
81,60
79,57
78,51
51
76,51
76
78,57,54
57,54
79,57,54
57,54
78,57,54
78
76,54,57
75,54,57,47
54,57,47
73,54,57,47
73
75,59
76,57
73,59
75,54
76,55
75,57
76,55
78,54
79,52
76,55
73,57
74,56
73,57
71,59
69,61
73,57
74,54
73,55
74,54
76,52
78,50
74,54
71,55
72,54
71,55
69,57
67,59
71,55
73,52
71,54
73,52
74,50
76,49
73,52
70,54
71,55
70,54
68,52
66,50
70,49
71,50
70,52
71,66,50
66
73,66,49
66
74,66,47
74,47
71,66,50
59,71,52
59,71
59,71,50
50
67,52
66,54
67,52
64,50
49,58
58
47,58
47
64,49,61
64,61
64,50,61
64,61
64,49,61
49
64,61,47
64,46,61,54
64,61,54
64,44,61,54
44
46,66
64,47
44,66
46,61
62,47
66,62,47
66,62
62
71,62,59
71,59
71,66,59
71,66
66
64,47
47
62,47
62
64,47
70,64,47
64,47
71,64
64
73,64,59
73,59
73,67,59
73,67
67
66,47
47
64,47
64
66,47
71,66,47
66,47
73,66
66
74,66,59
74,59
74,69,59
74,69
69
67,47
47
66,47
66
67,47
73,67,47
67,47
74,67
67
76,67,59
76,59
76,74,59
76,74
74
73,47
47
71,47
71
70,47
70,73,47
70,73
73
76,59
59
79,59
79
78,47
47
76,47
76
59,74
74
73,74,58
74
71,74,59
74
69,74,61
74
71,74,62
74
66,74,59
74
68,74,64
68
68,71,65
71,65
74,64
77,62
76,60
74,59
57,72
72
71,72,56
72
69,72,57
72
68,72,59
72
69,72,60
72
64,72,57
72
66,72,62
66
66,69,64
69,64
72,62
76,60
74,59
72,57
55,71
71
69,71,54
71
67,71,55
71
66,71,57
71
67,71,59
71
63,71,55
71
64,71,60
64
64,67,62
67,62
71,60
74,59
72,57
71,55
54,69
69
67,69,52
69
66,69,54
69
64,69,55
69
66,69,57
69
61,69,54
69
63,69,59
63,69
63,69,54
54
78,75,83,57
78,75,83
78,75,83,60
83,60
83
59,83
59
83,57
76,71,55
76,71
76,71,54
54
84,76,81,55
76,81
83,76,81,59
83,59
84,57
81,55
75,54
75
75,52
52
69,72,78,54
69,72,78
69,72,78,55
78,55
78
54,78
54
78,52
71,51
71
71,49
49
83,78,71,51
78,71
81,78,71,52
81,52
83,49
78,51
79,52
81,47
79,52
78,54
76,55
79,52
81,48
79,50
81,48
83,47
84,45
81,48
78,50
79,45
78,50
76,52
74,54
78,50
79,47
78,48
79,47
81,45
83,43
79,47
76,48
78,43
76,48
74,50
72,52
76,48
78,45
76,47
78,45
79,43
81,42
78,45
75,47
75
75,42
42
75,71,45
75,71
75,71,48
75,71
75,71,47
47
71,75,45
71,76,64,43
71,76,64
71,76,64,42
42
72,43
71,47
72,45
69,43
63,42
63
63,40
40
69,66,42
69,66
69,66,43
69,66
69,66,42
42
66,69,40
66,69,59,39
66,69,59
66,69,59,37
37
71,39
69,40
71,37
66,39
67,40
71,67,40
71,67
67
76,67,52
76,52
76,71,52
76,71
71
69,40
40
67,40
67
69,40
75,69,40
69,40
76,69
69
78,69,52
78,52
78,72,52
78,72
72
71,40
40
69,40
69
71,40
76,71,40
71,40
78,71
71
79,71,52
79,52
79,74,52
79,74
74
72,40
40
71,40
71
72,40
78,72,40
72,40
79,72
72
81,72,52
81,52
81,79,52
81,79
79
78,40
40
76,40
76
75,40
78,75,40
78,75
75
81,75,52
75,52
84,75,52
84,52
84
83,40
40
81,40
81
79,52
78,51
76,52
75,54
76,55
71,52
57,72
72
64,72,59
72
67,72,57
72
71,72,55
72
69,72,54
72
67,72,52
72
50,72,66
66
76,48,66
66
74,50,66
66
72,52,66
66
74,54,66
66
69,50,66
66
55,71,66
71
62,71,57
71
66,71,55
71
69,71,53
71
67,71,52
71
66,71,50
71
48,71,64
64
74,47,64
64
72,48,64
64
71,50,64
64
72,52,64
64
67,48,64
64
54,69,64
69
63,69,55
69
64,69,54
69
67,69,52
69
66,69,51
69
64,69,49
69
63,69,47
63,47
63,72,47
63,72
72
71,59
59
69,59
69
71,47
47
66,47
66
67,47
66,67,47
66,67
67
64,67,59
67,59
63,67,59
63,67
67
