64
69
68
71
69
73
71
69
68
69
64
61
64
69,52
52
71,52
71
73,57
71,56
74,59
73,57
76,61
74,59
73,57
71,56
74,57
57
73,57
73
71,52
52
73,52
73
69,49
71,52
73,57
74,59
76,61
76
76,59
59
79,59
79
78,62
78
78,61
78
79,64
64
78,64
64
79,64
79
79,62
79
79,61
61
81,57
78,62
78
78,61
61
81,61
81
80,64
80
80,62
62
81,66
66
80,66
66
81,66
81
81,64
81
81,63
63
83,59
80,64
81,66
80,64
81,62
81,61
61
83,61
61
81,61
81
81,59
81
81,61
61
80,57
57
81,57
81
83,64
83
83,63
83
83,66
83
83,64
64
68
66
64,64
64
64,62
62
69,61
68,59
71,62
69,61
73,64
71,62
69,61
68,59
68
69,61
69
69,62
62
64,61
64
64,59
59
61,57
57
64,57
64
69,52
52
71,52
71
73,57
71,56
74,59
73,57
76,61
74,59
73,57
71,56
74,57
57
73,57
73
71,52
52
73,52
73
69,49
49
68,49
68
71,52
52
69,52
69
73,45
45
71,45
71
69,52
52
68,52
68
66,57
64,56
68,59
66,57
69,61
68,59
66,57
64,56
63,54
61,52
64,56
63,54
66,57
59,56
71,54
71
71,52
52
68,59
59
69,59
59
68,59
68
66,47
47
64,47
64
64,52
64
64,51
64
64,54
64
64,52
64
64,56
54
64,52
64
64,50
50
69,49
69
69,50
69
69,49
49
68,49
71,47
69,49
73,45
45
71,45
71
69
68
69
64
61
64
69,52
52
71,52
71
73,57
71,56
74,59
73,57
76,61
74,59
73,57
71,56
74,57
57
73,57
73
71,52
52
73,52
73
69,49
71,52
73,57
74,59
76,61
76
76,59
59
79,59
79
78,62
78
78,61
78
79,64
64
78,64
64
79,64
79
79,62
79
79,61
61
81,57
78,62
78
78,61
61
81,61
81
80,64
80
80,62
62
81,66
66
80,66
66
81,66
81
81,64
81
81,63
63
83,59
80,64
81,66
80,64
81,62
81,61
61
83,61
61
81,61
81
81,59
81
81,61
61
80,57
57
81,57
81
83,64
83
83,63
83
83,66
83
83,64
64
68
66
64,64
64
64,62
62
69,61
68,59
71,62
69,61
73,64
71,62
69,61
68,59
68
69,61
69
69,62
62
64,61
64
64,59
59
61,57
57
64,57
64
69,52
52
71,52
71
73,57
71,56
74,59
73,57
76,61
74,59
73,57
71,56
74,57
57
73,57
73
71,52
52
73,52
73
69,49
49
68,49
68
71,52
52
69,52
69
73,45
45
71,45
71
69,52
52
68,52
68
66,57
64,56
68,59
66,57
69,61
68,59
66,57
64,56
63,54
61,52
64,56
63,54
66,57
59,56
71,54
71
71,52
52
68,59
59
69,59
59
68,59
68
66,47
47
64,47
64
64,52
64,47,52
64,52
64,40,52
40,52
52
64
71
69
73
71
74
73
76,52
76
73,57
57
74,57
57
73,57
73
73,56
71,59
73,57
69,61
71,59
73,64
64
74,64
74
76,61
76
76,62
76
76,61
61
74,61
78,59
76,61
79,57
57
78,57
78
81,45
81
78,50
50
79,50
50
78,50
78
78,49
76,52
78,50
74,54
74
74,50
50
78,62
78,43
43
74,43
43
73,43
43
71,43
71
74
73
76,61
61
74,61
74
76,42
42
73,42
42
71,42
42
70,42
70
73
71
74,59
59
73,59
73
76,55
55
74,55
74
73,50
50
71,50
71
74,52
52
73,52
73
71,54
54
70,54
70
71,47
71
71,46
71
71,49
71
71,47
71
71,50
49
71,52
52
78,51
78
78,52
78
78,51
51
76,51
51
80,51
51
78,51
78
81
80
83,47
83
80,52
52
81,52
52
80,52
80
80,51
78,54
80,52
76,56
76
76,54
54
64,57
71,56
71
71,57
71
71,56
56
69,56
56
73,56
56
71,56
71
74
73
76,52
76
73,57
57
74,57
57
73,57
73
73,56
71,59
73,57
69,61
71,59
73,64
64
74,64
74
76,61
76
76,62
76
76,61
61
73,61
71,62
62
69,62
69
76,61
61
74,61
74
78,59
59
76,59
76
79,57
57
73,57
73
71,57
57
69,57
69
74,57
57
73,57
73
76,57
57
74,57
74
78,57
57
73,57
73
71,57
57
69,57
69
76,57
57
74,57
74
78,57
57
76,57
76
79,57
57
73,57
73
71,55
55
69,55
69
74,54
54
73,54
73
76,52
52
74,52
74
78,50
50
74,50
74
73,52
52
71,52
71
78,50
50
76,50
76
80,49
49
78,49
78
81,47
47
75,47
75
73,47
47
71,47
71
76,47
47
75,47
75
78,47
47
76,47
76
80,47
47
75,47
75
73,47
47
71,47
71
78,47
47
76,47
76
80,47
47
78,47
78
81,47
47
75,47
75
73,45
45
71,45
71
76,44
44
75,44
75
78,42
42
76,42
76
